modelname,fips,weekahead,prob,score,trainingweek
theScienceDogs,42001,2,0.04834,-3.029495904,202022
theScienceDogs,42001,3,0.05692797,-2.865968496,202022
theScienceDogs,42063,1,0.315137798,-1.154745282,202022
theScienceDogs,42063,2,0.308827468,-1.174972514,202022
theScienceDogs,42063,3,0.305461666,-1.185930986,202022
theScienceDogs,42061,1,0.09303456,-2.374784243,202022
theScienceDogs,42061,2,0.102970194,-2.273315709,202022
theScienceDogs,42061,3,0.092574786,-2.37973846,202022
theScienceDogs,42059,1,0.924949418,-0.078016226,202022
theScienceDogs,42059,2,0.874929827,-0.133611593,202022
theScienceDogs,42059,3,0.854090896,-0.157717655,202022
theScienceDogs,42057,1,,,202022
theScienceDogs,42057,2,,,202022
theScienceDogs,42057,3,,,202022
theScienceDogs,42055,1,0.00138,-6.58567178,202022
theScienceDogs,42055,2,0.00038,-7.875339305,202022
theScienceDogs,42055,3,0.006160616,-5.089578496,202022
theScienceDogs,42053,1,,,202022
theScienceDogs,42053,2,,,202022
theScienceDogs,42053,3,,,202022
theScienceDogs,42051,1,0.336824209,-1.088194118,202022
theScienceDogs,42051,2,0.309823197,-1.171753477,202022
theScienceDogs,42051,3,0.300308544,-1.202944851,202022
theScienceDogs,42049,1,0.0773,-2.560061323,202022
theScienceDogs,42049,2,0.086092053,-2.452338173,202022
theScienceDogs,42049,3,0.072946076,-2.618034791,202022
theScienceDogs,42047,1,,,202022
theScienceDogs,42047,2,,,202022
theScienceDogs,42047,3,,,202022
theScienceDogs,42045,1,0.007733299,-4.862219771,202022
theScienceDogs,42045,2,0.006063576,-5.105455608,202022
theScienceDogs,42045,3,0.005791156,-5.15142328,202022
theScienceDogs,42043,1,0.001,-6.907755279,202022
theScienceDogs,42043,2,0.008720349,-4.74209604,202022
theScienceDogs,42043,3,0.041952586,-3.171215208,202022
theScienceDogs,42041,1,0.045277205,-3.094951567,202022
theScienceDogs,42041,2,0.043045559,-3.145496219,202022
theScienceDogs,42041,3,0.068386469,-2.6825803,202022
theScienceDogs,42039,1,0.0422316,-3.164586514,202022
theScienceDogs,42039,2,0.944427046,-0.057176836,202022
theScienceDogs,42039,3,0.05918619,-2.827067043,202022
theScienceDogs,42037,1,0.144332551,-1.935635258,202022
theScienceDogs,42037,2,0.119812793,-2.121824817,202022
theScienceDogs,42037,3,0.110624807,-2.201610919,202022
theScienceDogs,42065,1,,,202022
theScienceDogs,42065,2,,,202022
theScienceDogs,42065,3,,,202022
theScienceDogs,42035,1,0.467475687,-0.760407939,202022
theScienceDogs,42035,2,0.507593378,-0.678074589,202022
theScienceDogs,42035,3,0.524724365,-0.644882174,202022
theScienceDogs,42031,2,0.84333996,-0.170385128,202022
theScienceDogs,42031,3,0.858356284,-0.152736016,202022
theScienceDogs,42029,1,0.03322,-3.404603175,202022
theScienceDogs,42029,2,0.018265845,-4.002722353,202022
theScienceDogs,42029,3,0.024478258,-3.709969974,202022
theScienceDogs,42027,1,0.226300336,-1.485892243,202022
theScienceDogs,42027,2,0.14965069,-1.899451435,202022
theScienceDogs,42027,3,0.240277715,-1.42595988,202022
theScienceDogs,42025,1,0.135902466,-1.995817814,202022
theScienceDogs,42025,2,0.162017239,-1.820052538,202022
theScienceDogs,42025,3,0.127410406,-2.060341862,202022
theScienceDogs,42023,1,,,202022
theScienceDogs,42023,2,,,202022
theScienceDogs,42023,3,,,202022
theScienceDogs,42021,1,0.735224901,-0.307578839,202022
theScienceDogs,42021,2,0.653947399,-0.42472836,202022
theScienceDogs,42021,3,0.619788352,-0.478377226,202022
theScienceDogs,42019,1,0.194212577,-1.638801965,202022
theScienceDogs,42019,2,0.169014414,-1.777771277,202022
theScienceDogs,42019,3,0.159103361,-1.838201217,202022
theScienceDogs,42017,1,0.001843884,-6.295880819,202022
theScienceDogs,42017,2,0.003229167,-5.735531173,202022
theScienceDogs,42017,3,0.003464849,-5.665086355,202022
theScienceDogs,42015,1,0.915012495,-0.088817558,202022
theScienceDogs,42015,2,0.856185266,-0.155268494,202022
theScienceDogs,42015,3,0.821843351,-0.196205472,202022
theScienceDogs,42013,1,0.0022,-6.119297919,202022
theScienceDogs,42013,2,0.024224845,-3.720376521,202022
theScienceDogs,42013,3,0.051798014,-2.960403475,202022
theScienceDogs,42011,1,0.015147102,-4.189946075,202022
theScienceDogs,42011,2,0.012881356,-4.35197429,202022
theScienceDogs,42011,3,0.011019506,-4.508088266,202022
theScienceDogs,42009,1,0.684134337,-0.379600982,202022
theScienceDogs,42009,2,0.729568734,-0.315301694,202022
theScienceDogs,42009,3,0.75819924,-0.276809079,202022
theScienceDogs,42007,1,0.093901975,-2.365503861,202022
theScienceDogs,42007,2,0.044792709,-3.105709905,202022
theScienceDogs,42007,3,0.05266747,-2.943757285,202022
theScienceDogs,42005,1,0.934868052,-0.067349881,202022
theScienceDogs,42005,2,0.822237368,-0.195726157,202022
theScienceDogs,42005,3,0.749068249,-0.28892518,202022
theScienceDogs,42033,1,0.05633877,-2.87637234,202022
theScienceDogs,42033,2,0.109966446,-2.207579992,202022
theScienceDogs,42033,3,0.134946027,-2.002880382,202022
theScienceDogs,42067,1,0.454901058,-0.787675338,202022
theScienceDogs,42067,2,0.360235732,-1.020996651,202022
theScienceDogs,42067,3,0.212320574,-1.549658004,202022
theScienceDogs,42069,1,0.008262809,-4.795990634,202022
theScienceDogs,42069,2,0.006564507,-5.026077814,202022
theScienceDogs,42069,3,0.005870285,-5.137852097,202022
theScienceDogs,42131,1,0.800809638,-0.222132016,202022
theScienceDogs,42131,2,0.819047619,-0.199613054,202022
theScienceDogs,42131,3,0.828440343,-0.18821045,202022
theScienceDogs,42129,1,0.120504622,-2.116067167,202022
theScienceDogs,42129,2,0.094434342,-2.359850484,202022
theScienceDogs,42129,3,0.083843376,-2.478804789,202022
theScienceDogs,42127,1,0.219628361,-1.51581843,202022
theScienceDogs,42127,2,0.217598333,-1.525104423,202022
theScienceDogs,42127,3,0.217375887,-1.526127228,202022
theScienceDogs,42125,1,0.352225432,-1.043483878,202022
theScienceDogs,42125,2,0.355568144,-1.034038362,202022
theScienceDogs,42125,3,0.328082808,-1.114489238,202022
theScienceDogs,42123,1,,,202022
theScienceDogs,42123,2,,,202022
theScienceDogs,42123,3,,,202022
theScienceDogs,42121,1,,,202022
theScienceDogs,42121,2,,,202022
theScienceDogs,42121,3,,,202022
theScienceDogs,42119,1,0.495025339,-0.703146328,202022
theScienceDogs,42119,2,0.059211816,-2.826634159,202022
theScienceDogs,42119,3,0.056150637,-2.879717252,202022
theScienceDogs,42117,1,0.987700601,-0.012375663,202022
theScienceDogs,42117,2,0.979738523,-0.020469556,202022
theScienceDogs,42117,3,0.979122868,-0.02109814,202022
theScienceDogs,42115,1,0.273531478,-1.296338571,202022
theScienceDogs,42115,2,0.086165481,-2.451485628,202022
theScienceDogs,42115,3,0.001886558,-6.27300113,202022
theScienceDogs,42113,1,,,202022
theScienceDogs,42113,2,,,202022
theScienceDogs,42113,3,,,202022
theScienceDogs,42111,1,0.650035407,-0.430728445,202022
theScienceDogs,42111,2,0.688453938,-0.373306865,202022
theScienceDogs,42111,3,0.718999848,-0.329894132,202022
theScienceDogs,42109,1,0.589103734,-0.529152992,202022
theScienceDogs,42109,2,0.016588649,-4.099036615,202022
theScienceDogs,42109,3,0.35928974,-1.023626142,202022
theScienceDogs,42107,1,0.074851438,-2.592249962,202022
theScienceDogs,42107,2,0.038769033,-3.25013347,202022
theScienceDogs,42107,3,0.033988252,-3.381740344,202022
theScienceDogs,42105,1,,,202022
theScienceDogs,42105,2,,,202022
theScienceDogs,42105,3,,,202022
theScienceDogs,42103,1,0.083752014,-2.479895056,202022
theScienceDogs,42103,2,0.086657463,-2.445792142,202022
theScienceDogs,42103,3,0.067932489,-2.689240869,202022
theScienceDogs,42099,1,0.011435508,-4.471032065,202022
theScienceDogs,42099,2,0.015369663,-4.175359648,202022
theScienceDogs,42099,3,0.673189687,-0.395728136,202022
theScienceDogs,42071,1,0.028108412,-3.571686373,202022
theScienceDogs,42071,2,0.01900385,-3.963113665,202022
theScienceDogs,42071,3,0.019145929,-3.955665181,202022
theScienceDogs,42073,1,0.359213365,-1.023838735,202022
theScienceDogs,42073,2,0.367547002,-1.000904072,202022
theScienceDogs,42073,3,0.423638305,-0.858875241,202022
theScienceDogs,42075,1,0.052916964,-2.939031302,202022
theScienceDogs,42075,2,0.04643094,-3.069789224,202022
theScienceDogs,42075,3,0.008609898,-4.75484286,202022
theScienceDogs,42077,1,0.013087186,-4.336121685,202022
theScienceDogs,42077,2,0.011882668,-4.432674385,202022
theScienceDogs,42077,3,0.010381002,-4.567777879,202022
theScienceDogs,42079,1,0.015950464,-4.138267334,202022
theScienceDogs,42079,2,0.012539432,-4.378877026,202022
theScienceDogs,42079,3,0.011484624,-4.466746172,202022
theScienceDogs,42081,1,0.226834517,-1.483534528,202022
theScienceDogs,42081,2,0.149152157,-1.902788309,202022
theScienceDogs,42081,3,0.19700164,-1.624543227,202022
theScienceDogs,42003,1,0.032625739,-3.42265377,202022
theScienceDogs,42003,2,0.020065998,-3.908728514,202022
theScienceDogs,42003,3,0.01822694,-4.004854559,202022
theScienceDogs,42083,1,1,0,202022
theScienceDogs,42083,2,1,0,202022
theScienceDogs,42083,3,1,0,202022
theScienceDogs,42087,1,0.937053263,-0.065015155,202022
theScienceDogs,42087,2,0.824121996,-0.193436706,202022
theScienceDogs,42087,3,0.752619684,-0.284195247,202022
theScienceDogs,42089,1,0.028273096,-3.565844583,202022
theScienceDogs,42089,2,0.024011409,-3.729226174,202022
theScienceDogs,42089,3,0.02100065,-3.8632019,202022
theScienceDogs,42091,3,0.011188066,-4.492907599,202022
theScienceDogs,42093,1,0.558419514,-0.582644782,202022
theScienceDogs,42093,2,0.504415306,-0.68435533,202022
theScienceDogs,42093,3,0.126472647,-2.067729226,202022
theScienceDogs,42095,1,0.019569994,-3.933757802,202022
theScienceDogs,42095,2,0.010998766,-4.509972205,202022
theScienceDogs,42095,3,0.01067935,-4.539443284,202022
theScienceDogs,42097,1,0.245069014,-1.406215419,202022
theScienceDogs,42097,2,0.193933176,-1.640241631,202022
theScienceDogs,42097,3,0.131269967,-2.030499258,202022
theScienceDogs,42085,1,0.140009081,-1.966047996,202022
theScienceDogs,42085,2,0.187100283,-1.676110534,202022
theScienceDogs,42085,3,0.214811314,-1.537995244,202022
theScienceDogs,42133,1,0.044925292,-3.102754345,202022
theScienceDogs,42133,2,0.046310349,-3.072389821,202022
theScienceDogs,42133,3,0.033856661,-3.38561952,202022
theScienceDogs,42001,1,0.273155007,-1.297715852,202023
theScienceDogs,42001,2,0.209386865,-1.56357171,202023
theScienceDogs,42063,1,0.349299844,-1.051824573,202023
theScienceDogs,42063,2,0.325620507,-1.122022664,202023
theScienceDogs,42061,1,0.167893545,-1.784425163,202023
theScienceDogs,42061,2,0.131345294,-2.02992559,202023
theScienceDogs,42059,1,0.936246327,-0.065876667,202023
theScienceDogs,42059,2,0.889534361,-0.117057143,202023
theScienceDogs,42057,1,,,202023
theScienceDogs,42057,2,,,202023
theScienceDogs,42055,1,0.037575221,-3.281410465,202023
theScienceDogs,42055,2,0.065726927,-2.722246595,202023
theScienceDogs,42053,1,,,202023
theScienceDogs,42053,2,,,202023
theScienceDogs,42051,1,0.557421725,-0.58443319,202023
theScienceDogs,42051,2,0.444837707,-0.810045766,202023
theScienceDogs,42049,1,0.020301218,-3.897074391,202023
theScienceDogs,42049,2,0.021988835,-3.817220459,202023
theScienceDogs,42047,1,,,202023
theScienceDogs,42047,2,,,202023
theScienceDogs,42045,1,0.012822586,-4.356547113,202023
theScienceDogs,42045,2,0.011097011,-4.501079477,202023
theScienceDogs,42043,1,0.0621,-2.77900929,202023
theScienceDogs,42043,2,0.01578,-4.149011964,202023
theScienceDogs,42041,1,0.099091223,-2.311714406,202023
theScienceDogs,42041,2,0.062222036,-2.77704607,202023
theScienceDogs,42039,1,0.781967944,-0.245941532,202023
theScienceDogs,42039,2,0.152089753,-1.883284454,202023
theScienceDogs,42037,1,0.14237594,-1.949284256,202023
theScienceDogs,42037,2,0.124981481,-2.079589705,202023
theScienceDogs,42065,1,,,202023
theScienceDogs,42065,2,,,202023
theScienceDogs,42035,1,0.380208226,-0.967036214,202023
theScienceDogs,42035,2,0.448964821,-0.800810743,202023
theScienceDogs,42031,1,0.944647502,-0.056943434,202023
theScienceDogs,42031,2,0.905370093,-0.099411476,202023
theScienceDogs,42029,1,0.03578,-3.330366201,202023
theScienceDogs,42029,2,0.018270426,-4.002471571,202023
theScienceDogs,42027,1,0.202883373,-1.595123984,202023
theScienceDogs,42027,2,0.255021387,-1.366407865,202023
theScienceDogs,42025,1,0.224611273,-1.493384046,202023
theScienceDogs,42025,2,0.18224405,-1.702408557,202023
theScienceDogs,42023,1,,,202023
theScienceDogs,42023,2,,,202023
theScienceDogs,42021,1,0.883107474,-0.124308372,202023
theScienceDogs,42021,2,0.772081286,-0.258665442,202023
theScienceDogs,42019,1,0.193676243,-1.641567363,202023
theScienceDogs,42019,2,0.177217273,-1.73037877,202023
theScienceDogs,42017,1,0.017740835,-4.031886238,202023
theScienceDogs,42017,2,0.013227277,-4.325474158,202023
theScienceDogs,42015,1,0.977198835,-0.023065132,202023
theScienceDogs,42015,2,0.92558435,-0.077330011,202023
theScienceDogs,42013,1,0.682974816,-0.381297292,202023
theScienceDogs,42013,2,0.67699003,-0.390098733,202023
theScienceDogs,42011,1,0.015361266,-4.175906153,202023
theScienceDogs,42011,2,0.011685507,-4.449405886,202023
theScienceDogs,42009,1,0.898762867,-0.106736053,202023
theScienceDogs,42009,2,0.851880536,-0.160308978,202023
theScienceDogs,42007,1,0.036441542,-3.3120459,202023
theScienceDogs,42007,2,0.051622612,-2.963795488,202023
theScienceDogs,42005,1,0.625066091,-0.469897889,202023
theScienceDogs,42005,2,0.567619345,-0.566304253,202023
theScienceDogs,42033,1,0.318452627,-1.144281552,202023
theScienceDogs,42033,2,0.273280063,-1.297258137,202023
theScienceDogs,42067,1,0.441704036,-0.817115223,202023
theScienceDogs,42067,2,0.197950475,-1.619738407,202023
theScienceDogs,42069,1,0.034741884,-3.359809289,202023
theScienceDogs,42069,2,0.023399509,-3.755040229,202023
theScienceDogs,42131,1,0.865746048,-0.144163661,202023
theScienceDogs,42131,2,0.848827107,-0.163899757,202023
theScienceDogs,42129,1,0.135901778,-1.995822874,202023
theScienceDogs,42129,2,0.086914482,-2.442830607,202023
theScienceDogs,42127,1,0.348276658,-1.05475812,202023
theScienceDogs,42127,2,0.286727457,-1.249223142,202023
theScienceDogs,42125,1,0.411845437,-0.887107154,202023
theScienceDogs,42125,2,0.364317878,-1.009728502,202023
theScienceDogs,42123,1,,,202023
theScienceDogs,42123,2,,,202023
theScienceDogs,42121,1,,,202023
theScienceDogs,42121,2,,,202023
theScienceDogs,42119,1,0.074719295,-2.59401692,202023
theScienceDogs,42119,2,0.082167463,-2.498995886,202023
theScienceDogs,42117,1,0.985166456,-0.014944661,202023
theScienceDogs,42117,2,0.981415175,-0.018759693,202023
theScienceDogs,42115,1,0.101669775,-2.286025222,202023
theScienceDogs,42115,2,0.002430824,-6.019525086,202023
theScienceDogs,42113,1,,,202023
theScienceDogs,42113,2,,,202023
theScienceDogs,42111,1,0.956297735,-0.044685977,202023
theScienceDogs,42111,2,0.903971379,-0.100957579,202023
theScienceDogs,42109,1,0.001969205,-6.230125378,202023
theScienceDogs,42109,2,0.306088463,-1.183881125,202023
theScienceDogs,42107,1,0.079202153,-2.535751792,202023
theScienceDogs,42107,2,0.060417093,-2.806483224,202023
theScienceDogs,42105,1,,,202023
theScienceDogs,42105,2,,,202023
theScienceDogs,42103,1,0.176910887,-1.732109136,202023
theScienceDogs,42103,2,0.129466122,-2.044336036,202023
theScienceDogs,42099,1,0.361010396,-1.018848522,202023
theScienceDogs,42099,2,0.245844252,-1.403057067,202023
theScienceDogs,42071,1,0.016942649,-4.077921201,202023
theScienceDogs,42071,2,0.021532309,-3.838200728,202023
theScienceDogs,42073,1,0.416328908,-0.876279688,202023
theScienceDogs,42073,2,0.386848574,-0.949721944,202023
theScienceDogs,42075,1,0.055671936,-2.88827911,202023
theScienceDogs,42075,2,0.011309854,-4.482080857,202023
theScienceDogs,42077,1,0.015531186,-4.164905249,202023
theScienceDogs,42077,2,0.01184249,-4.436061403,202023
theScienceDogs,42079,1,0.017374867,-4.052730525,202023
theScienceDogs,42079,2,0.012812213,-4.35735639,202023
theScienceDogs,42081,1,0.261125767,-1.34275312,202023
theScienceDogs,42081,2,0.255126274,-1.365996666,202023
theScienceDogs,42003,1,0.023993231,-3.729983525,202023
theScienceDogs,42003,2,0.020737659,-3.87580394,202023
theScienceDogs,42083,1,,,202023
theScienceDogs,42083,2,,,202023
theScienceDogs,42087,1,0.839925658,-0.174441894,202023
theScienceDogs,42087,2,0.727744679,-0.317805008,202023
theScienceDogs,42089,1,0.038777076,-3.24992603,202023
theScienceDogs,42089,2,0.028101772,-3.571922628,202023
theScienceDogs,42091,2,0.012787213,-4.359309608,202023
theScienceDogs,42093,1,0.582608972,-0.540239035,202023
theScienceDogs,42093,2,0.107419879,-2.231010025,202023
theScienceDogs,42095,1,0.009961717,-4.609005796,202023
theScienceDogs,42095,2,0.010511094,-4.555324023,202023
theScienceDogs,42097,1,0.161882664,-1.820883505,202023
theScienceDogs,42097,2,0.099055563,-2.31207434,202023
theScienceDogs,42085,1,0.387663996,-0.947616303,202023
theScienceDogs,42085,2,0.33507589,-1.093398237,202023
theScienceDogs,42133,1,0.016243249,-4.120077924,202023
theScienceDogs,42133,2,0.052607273,-2.944900905,202023
theScienceDogs,42001,1,0.27379142,-1.295388704,202024
theScienceDogs,42063,1,0.37588177,-0.978480627,202024
theScienceDogs,42061,1,0.151497201,-1.887188129,202024
theScienceDogs,42059,1,0.946823138,-0.054642963,202024
theScienceDogs,42057,1,,,202024
theScienceDogs,42055,1,0.057575552,-2.854657239,202024
theScienceDogs,42053,1,,,202024
theScienceDogs,42051,1,0.617019193,-0.482855148,202024
theScienceDogs,42049,1,0.11642,-2.150550937,202024
theScienceDogs,42047,1,,,202024
theScienceDogs,42045,1,0.0149123,-4.205568909,202024
theScienceDogs,42043,1,0.02154,-3.837843607,202024
theScienceDogs,42041,1,0.05296325,-2.938157002,202024
theScienceDogs,42039,1,0.118904788,-2.129432206,202024
theScienceDogs,42037,1,0.139425398,-1.9702256,202024
theScienceDogs,42065,1,0,#NAME?,202024
theScienceDogs,42035,1,0.612888749,-0.489571845,202024
theScienceDogs,42031,1,0.939489568,-0.062418564,202024
theScienceDogs,42029,1,0.003702073,-5.598862302,202024
theScienceDogs,42027,1,0.21197001,-1.551310478,202024
theScienceDogs,42025,1,0.179533371,-1.717394175,202024
theScienceDogs,42023,1,,,202024
theScienceDogs,42021,1,0.835307295,-0.179955604,202024
theScienceDogs,42019,1,0.19861081,-1.6164081,202024
theScienceDogs,42017,1,0.018021004,-4.016217324,202024
theScienceDogs,42015,1,0.998949288,-0.001051265,202024
theScienceDogs,42013,1,0.760845913,-0.273324421,202024
theScienceDogs,42011,1,0.013978207,-4.270255841,202024
theScienceDogs,42009,1,0.785664284,-0.241225698,202024
theScienceDogs,42007,1,0.127348021,-2.060831614,202024
theScienceDogs,42005,1,0.745407577,-0.293824126,202024
theScienceDogs,42033,1,0.335570194,-1.091924121,202024
theScienceDogs,42067,1,0.152659359,-1.879546255,202024
theScienceDogs,42069,1,0.045278386,-3.094925485,202024
theScienceDogs,42131,1,0.892415337,-0.11382363,202024
theScienceDogs,42129,1,0.081231903,-2.510447213,202024
theScienceDogs,42127,1,0.322392886,-1.131984334,202024
theScienceDogs,42125,1,0.424968608,-0.855739976,202024
theScienceDogs,42123,1,,,202024
theScienceDogs,42121,1,0.88577944,-0.121287298,202024
theScienceDogs,42119,1,0.486996359,-0.719498632,202024
theScienceDogs,42117,1,0.979682182,-0.020527064,202024
theScienceDogs,42115,1,0.020031745,-3.910436994,202024
theScienceDogs,42113,1,,,202024
theScienceDogs,42111,1,0.960256575,-0.040554765,202024
theScienceDogs,42109,1,0.399571966,-0.91736139,202024
theScienceDogs,42107,1,0.104433498,-2.259204797,202024
theScienceDogs,42105,1,0.992446276,-0.007582397,202024
theScienceDogs,42103,1,0.151601111,-1.886502476,202024
theScienceDogs,42099,1,0.14554066,-1.927299782,202024
theScienceDogs,42071,1,0.024274079,-3.718346207,202024
theScienceDogs,42073,1,0.423709165,-0.85870799,202024
theScienceDogs,42075,1,0.005637964,-5.178232329,202024
theScienceDogs,42077,1,0.016444792,-4.107746418,202024
theScienceDogs,42079,1,0.016121219,-4.127618946,202024
theScienceDogs,42081,1,0.326919134,-1.118042435,202024
theScienceDogs,42003,1,0.03422809,-3.374708638,202024
theScienceDogs,42083,1,,,202024
theScienceDogs,42087,1,0.946129949,-0.055375352,202024
theScienceDogs,42089,1,0.035631045,-3.334537961,202024
theScienceDogs,42091,1,0.011231428,-4.489039372,202024
theScienceDogs,42093,1,0.101765115,-2.285087919,202024
theScienceDogs,42095,1,0.023299538,-3.759321734,202024
theScienceDogs,42097,1,0.225370497,-1.490009579,202024
theScienceDogs,42085,1,0.39738769,-0.922842924,202024
theScienceDogs,42133,1,0.010595807,-4.547296903,202024
coviCrushers_HW,42001,1,0.060226003,-2.80965107,202020
coviCrushers_HW,42001,2,0.015378768,-4.17476744,202020
coviCrushers_HW,42001,3,0.178387193,-1.723798852,202020
coviCrushers_HW,42001,4,0.165134327,-1.800996034,202020
coviCrushers_HW,42063,1,0.204348255,-1.587929607,202020
coviCrushers_HW,42063,2,0.178152439,-1.725115697,202020
coviCrushers_HW,42063,3,0.054299939,-2.913232169,202020
coviCrushers_HW,42063,4,0.04123379,-3.188497218,202020
coviCrushers_HW,42061,1,0.102667838,-2.276256378,202020
coviCrushers_HW,42061,2,5.56E-05,-9.797324914,202020
coviCrushers_HW,42061,3,1.40E-05,-11.17921913,202020
coviCrushers_HW,42061,4,0.000115726,-9.064286343,202020
coviCrushers_HW,42059,1,0.624039303,-0.471541928,202020
coviCrushers_HW,42059,2,0.594109764,-0.520691188,202020
coviCrushers_HW,42059,3,0.563313552,-0.573918876,202020
coviCrushers_HW,42059,4,0.531832163,-0.631427322,202020
coviCrushers_HW,42057,1,0.999999996,-3.86E-09,202020
coviCrushers_HW,42057,2,0.999999984,-1.62E-08,202020
coviCrushers_HW,42057,3,0.999999936,-6.43E-08,202020
coviCrushers_HW,42057,4,0.99999976,-2.40E-07,202020
coviCrushers_HW,42055,1,4.27E-08,-16.96977577,202020
coviCrushers_HW,42055,2,3.52E-10,-21.76624949,202020
coviCrushers_HW,42055,3,1.46E-13,-29.55691852,202020
coviCrushers_HW,42055,4,2.55E-12,-26.69518886,202020
coviCrushers_HW,42053,1,0.999996619,-3.38E-06,202020
coviCrushers_HW,42053,2,0.999995103,-4.90E-06,202020
coviCrushers_HW,42053,3,0.999992938,-7.06E-06,202020
coviCrushers_HW,42053,4,0.999989865,-1.01E-05,202020
coviCrushers_HW,42051,1,0.077759633,-2.554132834,202020
coviCrushers_HW,42051,2,0.175487066,-1.740189934,202020
coviCrushers_HW,42051,3,0.045683396,-3.086020382,202020
coviCrushers_HW,42051,4,0.033997675,-3.381463142,202020
coviCrushers_HW,42049,1,0.019790251,-3.922565811,202020
coviCrushers_HW,42049,2,1.11E-16,-36.7367993,202020
coviCrushers_HW,42049,3,5.41E-07,-14.43028353,202020
coviCrushers_HW,42049,4,8.88E-16,-34.65735607,202020
coviCrushers_HW,42047,1,1,-1.26E-12,202020
coviCrushers_HW,42047,2,1,-3.41E-12,202020
coviCrushers_HW,42047,3,1,-9.02E-12,202020
coviCrushers_HW,42047,4,1,-2.35E-11,202020
coviCrushers_HW,42045,3,0.006260213,-5.073540992,202020
coviCrushers_HW,42045,4,0.003583372,-5.631451072,202020
coviCrushers_HW,42043,1,0.00556122,-5.191937797,202020
coviCrushers_HW,42043,2,0.001415625,-6.560184257,202020
coviCrushers_HW,42043,3,0.048712593,-3.021817708,202020
coviCrushers_HW,42043,4,0.033366547,-3.400201476,202020
coviCrushers_HW,42041,1,0.096818797,-2.334914116,202020
coviCrushers_HW,42041,2,0.058097047,-2.845640436,202020
coviCrushers_HW,42041,3,0.008108197,-4.814879809,202020
coviCrushers_HW,42041,4,0.004712524,-5.357531722,202020
coviCrushers_HW,42039,1,0.77866826,-0.250170178,202020
coviCrushers_HW,42039,2,0.751838306,-0.285233997,202020
coviCrushers_HW,42039,3,0.274492808,-1.29283022,202020
coviCrushers_HW,42039,4,0.692552814,-0.367370778,202020
coviCrushers_HW,42037,1,0.053346586,-2.930945301,202020
coviCrushers_HW,42037,2,0.043665238,-3.131202953,202020
coviCrushers_HW,42037,3,0.036371873,-3.313959528,202020
coviCrushers_HW,42037,4,0.049403821,-3.007727517,202020
coviCrushers_HW,42065,1,1,-2.78E-15,202020
coviCrushers_HW,42065,2,1,-2.03E-14,202020
coviCrushers_HW,42065,3,1,-1.39E-13,202020
coviCrushers_HW,42065,4,8.87E-13,-27.75092608,202020
coviCrushers_HW,42035,1,0.045657803,-3.086580748,202020
coviCrushers_HW,42035,2,0.368868717,-0.997314478,202020
coviCrushers_HW,42035,3,0.305869236,-1.184597602,202020
coviCrushers_HW,42035,4,0.025484494,-3.669685084,202020
coviCrushers_HW,42031,1,0.678435827,-0.387965385,202020
coviCrushers_HW,42031,2,0.643203187,-0.441294606,202020
coviCrushers_HW,42031,4,0.568135844,-0.565394727,202020
coviCrushers_HW,42029,1,0.045673076,-3.086246295,202020
coviCrushers_HW,42029,2,0.013102696,-4.334937233,202020
coviCrushers_HW,42029,3,0.020331801,-3.895569058,202020
coviCrushers_HW,42029,4,0.02291435,-3.775991934,202020
coviCrushers_HW,42027,1,0.163943472,-1.808233593,202020
coviCrushers_HW,42027,2,0.130559134,-2.035929022,202020
coviCrushers_HW,42027,3,0.029814496,-3.512760571,202020
coviCrushers_HW,42027,4,0.003085222,-5.78113152,202020
coviCrushers_HW,42025,1,0.185244928,-1.686076392,202020
coviCrushers_HW,42025,2,0.147588513,-1.913327195,202020
coviCrushers_HW,42025,3,0.117627308,-2.140234058,202020
coviCrushers_HW,42025,4,0.11198303,-2.189407941,202020
coviCrushers_HW,42023,1,1,0,202020
coviCrushers_HW,42023,2,1,0,202020
coviCrushers_HW,42023,3,1,0,202020
coviCrushers_HW,42023,4,1,0,202020
coviCrushers_HW,42021,1,0.553972465,-0.590640296,202020
coviCrushers_HW,42021,2,0.005382767,-5.224552792,202020
coviCrushers_HW,42021,3,0.005371869,-5.226579455,202020
coviCrushers_HW,42021,4,0.00503523,-5.291296151,202020
coviCrushers_HW,42019,1,0.042476589,-3.158802195,202020
coviCrushers_HW,42019,2,0.057432434,-2.857146087,202020
coviCrushers_HW,42019,3,0.046496094,-3.06838697,202020
coviCrushers_HW,42019,4,0.062180094,-2.777720357,202020
coviCrushers_HW,42017,2,0.03752082,-3.282859302,202020
coviCrushers_HW,42017,3,0.000542268,-7.519750581,202020
coviCrushers_HW,42017,4,0.000758747,-7.183842491,202020
coviCrushers_HW,42015,1,0.210869918,-1.556513836,202020
coviCrushers_HW,42015,2,0.145214717,-1.929541827,202020
coviCrushers_HW,42015,3,0.094901398,-2.354916846,202020
coviCrushers_HW,42015,4,0.058760868,-2.834279157,202020
coviCrushers_HW,42013,1,0.538836137,-0.618343768,202020
coviCrushers_HW,42013,2,0.001631178,-6.418452893,202020
coviCrushers_HW,42013,3,0.265096206,-1.327662476,202020
coviCrushers_HW,42013,4,0.186170716,-1.681091201,202020
coviCrushers_HW,42011,1,0.019518845,-3.93637486,202020
coviCrushers_HW,42011,2,0.007275576,-4.923232293,202020
