geo_value,time_value,value,stderr,sample_size
42079,20200601,0.2463969,0.3886627,137.8633
42079,20200602,0.1905039,0.3496338,143.5347
42079,20200603,0.7351013,0.7838521,139.4439
42079,20200604,0.8324999,0.8649343,160.2095
42079,20200605,0.0,0.3414353,122.5556
42079,20200606,0.873579,0.9549396,100.6082
42079,20200607,0.846785,0.5906947,118.0542
42079,20200608,0.0,0.2997227,127.7436
42079,20200609,0.7755569,0.6408077,126.4028
42079,20200610,0.6955076,0.6363448,136.0903
42079,20200611,0.1440165,0.3864017,111.538
42079,20200612,0.0,0.2771365,151.9336
42079,20200613,0.0,0.3312333,123.7119
42079,20200614,0.6551827,0.7242838,123.9852
