geo_value,time_value,value,stderr,sample_size
42003,20200614,0.2569688,0.2248699,326.3437
42007,20200407,0.54715,0.5986982,180.7464
42007,20200408,1.4070252,0.8816113,152.2714
42007,20200409,0.2531358,0.4315522,130.2002
42011,20200406,1.6350617,1.1197412,104.3419
42011,20200407,0.6070776,0.3637834,234.741
42011,20200408,0.6598212,0.4015277,253.6058
42011,20200409,0.9642471,0.7117464,204.4321
42011,20200410,2.0192388,1.2290251,122.1908
42011,20200413,1.270726,0.7377311,137.8427
42011,20200414,0.8816014,0.427281,339.8732
42011,20200415,0.5235281,0.5762424,189.0473
42011,20200416,0.5847672,0.5133482,139.2085
42011,20200419,0.4620655,0.628126,106.7275
42011,20200420,0.0,0.425,109.7593
42011,20200421,0.125263,0.3805655,131.3371
42011,20200422,0.1623382,0.4165095,121.6659
42011,20200423,0.0,0.3691805,127.3934
42011,20200424,1.0044872,0.8592449,131.1927
42011,20200425,0.2787118,0.3803491,176.5903
42011,20200426,0.3421184,0.2990502,206.0924
42011,20200427,0.8733088,0.7462819,150.3817
42011,20200428,0.9761767,0.7039159,207.0356
42011,20200429,0.3659324,0.5150808,124.6854
42011,20200430,0.2350739,0.3234255,210.2237
42011,20200501,0.1590442,0.3601785,142.8362
42011,20200502,1.7789761,1.0341699,144.3093
42011,20200503,0.7597808,0.6157507,151.4663
42011,20200504,0.3243807,0.4590899,140.7726
42011,20200505,0.8863935,0.6754716,167.3367
42011,20200506,0.8254258,0.6289786,180.23
42011,20200507,0.0,0.3174855,148.1099
42011,20200509,0.6630786,0.6463141,119.05
42011,20200510,0.3130504,0.4206706,127.9738
42011,20200511,0.9170889,0.7542383,149.0493
42011,20200512,0.0,0.3432873,139.1044
42011,20200513,0.3056047,0.5223801,107.3734
42011,20200514,0.5399202,0.4987694,160.424
42011,20200515,0.401763,0.3965535,179.8635
42011,20200516,0.8745672,0.6997018,169.5156
42011,20200517,0.1687736,0.2921407,195.0656
42011,20200518,0.0,0.2702441,172.5882
42011,20200519,0.0,0.4424785,104.9247
42011,20200520,0.0,0.2459148,193.4095
42011,20200521,0.1661705,0.3294628,161.3716
42011,20200522,1.7948994,0.9410632,192.6116
42011,20200523,0.3957405,0.452659,202.1952
42011,20200524,0.3750552,0.4744964,158.0558
42011,20200525,0.0,0.2564296,185.3649
42011,20200526,0.0,0.2851455,164.805
42011,20200527,0.1587802,0.2937368,172.5389
42011,20200528,0.5291879,0.5818013,187.1078
42011,20200529,0.0192767,0.2805837,167.4974
42011,20200530,0.0,0.3078356,153.89
42011,20200531,0.1179998,0.379817,125.9758
42011,20200601,0.3515623,0.3689155,173.4785
42011,20200602,0.0,0.2944708,160.8444
42011,20200603,0.2652128,0.3595629,169.9684
42011,20200604,0.5783073,0.6342658,170.4922
42011,20200605,0.2244179,0.3892929,146.6926
42011,20200606,0.0,0.4377833,108.2403
42011,20200607,0.0052662,0.3119839,151.5085
42011,20200608,0.0167873,0.3539416,131.8831
42011,20200609,0.5856261,0.6724448,127.953
42011,20200610,0.0746121,0.328785,147.2428
42011,20200611,0.1831095,0.3532225,153.8964
42011,20200612,0.0066925,0.3281445,143.4423
42011,20200613,0.0,0.3315282,141.3716
42011,20200614,0.0083874,0.2990737,155.5868
42013,20200407,0.5485723,0.7040899,105.7739
42013,20200414,0.0,0.3664082,131.6421
42017,20200406,0.2896613,0.3446652,168.7745
42017,20200407,0.5465945,0.2851721,477.6539
42017,20200408,0.5591051,0.3128997,410.5268
42017,20200409,0.0,0.139583,345.2297
42017,20200410,0.4869562,0.4471794,169.9175
42017,20200413,0.3374922,0.3669624,171.4282
42017,20200414,0.4169698,0.4625486,131.3634
42017,20200416,0.0460361,0.4295793,111.6873
42017,20200421,0.6923321,0.6685364,107.0859
42017,20200424,0.2010581,0.42937,122.8092
42017,20200425,0.6810861,0.7464716,145.1199
42017,20200426,0.3904897,0.476883,168.5511
42017,20200427,0.85221,0.6866403,145.1281
42017,20200428,0.0,0.3082704,154.8126
42017,20200429,0.0,0.3683659,127.1975
42017,20200430,0.4444007,0.4315415,166.7535
42017,20200501,0.3142601,0.4163497,139.9784
42017,20200502,0.9504274,0.6621812,128.4649
42017,20200503,0.5405898,0.5494289,128.1679
42017,20200504,0.0,0.4234018,112.1165
42017,20200505,0.2918809,0.5031092,112.6977
42017,20200506,0.5198495,0.6321891,126.4662
42017,20200507,1.0111329,0.8451741,109.5192
42017,20200510,0.0,0.4383018,107.3591
42017,20200511,0.3714012,0.5086552,133.0102
42017,20200512,0.3694493,0.4688844,120.5425
42017,20200514,0.0,0.3493558,135.1448
42017,20200515,2.3848271,1.3155053,110.3457
42017,20200516,0.6454432,0.7286144,133.9768
42017,20200517,0.8584594,0.6953015,148.3624
42017,20200518,0.7937117,0.8303324,130.5676
42017,20200520,0.3856971,0.4728001,171.3233
42017,20200521,0.3152914,0.4357721,157.0399
42017,20200522,0.0,0.385614,121.7106
42017,20200523,0.0,0.322973,146.7362
42017,20200524,0.7685841,0.5993308,143.8382
42017,20200525,0.5793014,0.6803817,128.0153
42017,20200526,0.0,0.3494625,133.8314
42017,20200527,0.0,0.3209125,147.5399
42017,20200528,0.1990164,0.3475061,165.7577
42017,20200529,1.8377366,1.1208056,136.6219
42017,20200530,0.0,0.334732,143.4031
42017,20200531,0.1375952,0.3561446,141.6224
42017,20200601,0.0,0.3560759,133.3985
42017,20200602,0.7771625,0.8501946,127.1072
42017,20200603,0.5888882,0.5600036,123.1553
42017,20200604,0.0,0.388725,120.6686
42017,20200605,0.1977713,0.3702479,139.3527
42017,20200607,0.3692803,0.5071653,133.8358
42017,20200608,0.3882035,0.5320422,127.3281
42017,20200609,0.0,0.4438715,107.0252
42017,20200610,0.3033906,0.441448,130.9371
42017,20200611,0.3380145,0.4558169,121.6744
42017,20200612,0.0,0.3473942,136.094
42017,20200613,0.2647289,0.4644414,124.5807
42017,20200614,0.0,0.3243903,148.0241
42019,20200407,0.5857659,0.5680014,192.1272
42019,20200408,0.1504888,0.3023563,172.588
42019,20200409,1.1865596,0.8567811,147.1956
42021,20200407,0.0,0.4426454,106.4703
42021,20200414,1.7257363,1.0730724,129.7763
42021,20200428,0.3977296,0.6062051,101.7005
42021,20200516,0.0,0.4509769,104.4443
42027,20200414,0.0,0.3208409,149.3314
42027,20200520,0.0,0.4418539,108.6764
42029,20200406,0.0,0.4424967,106.6836
42029,20200407,0.4848262,0.391141,305.461
42029,20200408,0.2827025,0.2283418,325.2191
42029,20200409,0.0,0.1886818,250.1449
42029,20200410,0.766571,0.838539,129.642
42029,20200413,1.2023685,0.8823812,130.884
42029,20200414,0.0275349,0.3185799,151.2156
42029,20200415,0.7129912,0.6664719,111.1033
42029,20200424,0.0,0.3897173,120.1545
42029,20200425,0.3537853,0.4648529,125.2098
42029,20200426,0.7399147,0.8115972,134.4502
42029,20200427,0.0,0.3706372,128.1763
42029,20200428,0.1798366,0.3155926,184.7785
42029,20200429,0.0,0.3921086,120.2414
42029,20200430,0.1261384,0.3195837,162.6602
42029,20200501,0.1933876,0.4174253,128.582
42029,20200502,0.0,0.3671006,128.1014
42029,20200503,0.0,0.3532956,134.9716
42029,20200504,0.0,0.3599712,131.24
42029,20200505,0.7655405,0.6559199,122.0673
42029,20200506,0.0,0.3594769,132.6993
42029,20200507,0.0,0.4394241,108.54
42029,20200509,0.0,0.4539577,103.8871
42029,20200510,0.5555298,0.6761378,119.5668
42029,20200511,0.0,0.3905121,120.8708
42029,20200514,0.8769696,0.9619922,111.5841
42029,20200515,0.239302,0.3942476,146.6873
42029,20200516,0.7153479,0.785651,139.2037
42029,20200517,0.0,0.3016407,157.4316
42029,20200518,0.6433397,0.7157152,144.1601
42029,20200520,0.5383397,0.460344,180.9348
42029,20200521,0.3579225,0.4644837,146.6596
42029,20200522,0.6636713,0.7272412,149.8637
42029,20200523,0.0,0.3502211,134.3938
42029,20200524,0.0,0.318917,149.5143
42029,20200525,0.0,0.2860108,166.1607
42029,20200526,0.313408,0.4314101,158.7123
42029,20200527,0.0,0.329162,145.2265
42029,20200528,0.6446373,0.7086337,154.4586
42029,20200529,1.2532023,0.9562948,130.285
42029,20200530,0.5740208,0.6831873,123.8811
42029,20200531,0.0,0.3993993,117.0114
42029,20200601,0.3226085,0.4424453,154.0188
42029,20200602,0.2927298,0.403713,136.0952
42029,20200603,0.0,0.3410164,140.7587
42029,20200604,0.0,0.3891064,122.4223
42029,20200605,0.0,0.3985548,119.6237
42029,20200607,0.0,0.3418226,139.1944
42029,20200608,0.0,0.3907205,123.1797
42029,20200609,0.8911213,0.974996,111.7466
42029,20200610,0.0,0.3658207,130.7332
42029,20200611,0.7824135,0.8553105,127.0171
42029,20200612,0.5177756,0.6088774,144.0478
42029,20200613,0.6732501,0.6146297,118.1226
42029,20200614,0.6609593,0.7255632,150.5076
42041,20200407,0.977927,0.7473465,170.4504
42041,20200408,0.3590121,0.3728647,184.8791
42041,20200409,1.2023961,0.8097367,150.7715
42041,20200414,2.8428162,1.4130448,124.6251
42041,20200415,0.942422,0.7852917,104.0732
42041,20200421,0.0,0.4442646,106.4186
42041,20200424,0.4831778,0.5655982,103.6269
42041,20200425,0.0,0.3795158,122.7203
42041,20200426,0.1572756,0.3368599,154.4867
42041,20200427,0.3557901,0.4835565,139.3333
42041,20200428,0.1685301,0.3580128,147.199
42041,20200429,0.0,0.4001576,114.8187
42041,20200430,0.0285886,0.230474,205.4317
42041,20200501,0.1571532,0.400399,126.1476
42041,20200502,1.8051023,1.1129779,133.4019
42041,20200503,0.0,0.3456959,134.4564
42041,20200504,0.6183564,0.5377572,144.3416
42041,20200505,0.0,0.3202713,144.0576
42041,20200506,0.7748783,0.8449428,127.9615
42041,20200507,0.0,0.4059492,114.9903
42041,20200509,0.2968601,0.5059953,102.9554
42041,20200510,0.0,0.3824733,120.3919
42041,20200511,0.0,0.4032487,112.715
42041,20200514,0.3126524,0.4277034,159.114
42041,20200515,0.2586043,0.448331,125.1743
42041,20200516,0.1776426,0.3879293,134.2694
42041,20200517,0.0,0.3018384,153.2273
42041,20200518,0.0,0.3298755,139.7149
42041,20200520,0.0,0.2646146,177.2924
42041,20200521,0.2441607,0.420319,135.5138
42041,20200522,0.0,0.3483748,133.9035
42041,20200523,0.0,0.320857,142.5142
42041,20200524,0.5485848,0.5578359,125.4057
42041,20200525,0.0,0.3630245,127.4974
42041,20200526,0.0,0.3892794,118.8576
42041,20200527,0.0,0.3587356,130.033
42041,20200528,0.0,0.3442534,133.9599
42041,20200529,1.333076,1.0291868,119.0534
42041,20200530,0.0,0.4152252,112.304
42041,20200531,0.0,0.4613411,100.6877
42041,20200601,0.1097759,0.3250666,150.4753
42041,20200602,0.4441114,0.559839,134.1945
42041,20200603,0.655834,0.5934642,124.9713
42041,20200604,0.0,0.367061,126.3543
42041,20200605,0.0,0.3300195,140.7611
42041,20200607,0.0,0.3549926,131.1137
42041,20200608,1.1041712,1.0361148,104.892
42041,20200609,0.0,0.4203429,111.1659
42041,20200610,0.1653339,0.422552,120.1866
42041,20200611,0.0,0.3845009,120.8581
42041,20200612,0.0,0.3478508,135.4223
42041,20200613,0.9778585,1.0632179,101.6309
42041,20200614,1.6682944,1.0633824,122.3201
42043,20200407,0.6500991,0.5700763,196.1751
42043,20200408,0.6434725,0.7066315,153.082
42043,20200409,0.0425711,0.2757887,176.85
42043,20200410,0.9739695,0.9674276,113.1257
42043,20200414,0.0,0.3475303,137.592
42043,20200416,0.227822,0.4907332,108.6988
42043,20200423,2.6811425,1.2114322,120.4234
42043,20200424,1.3038535,0.9996019,114.0451
42043,20200425,0.4703075,0.4933867,132.0988
42043,20200426,0.7423151,0.8145944,133.3905
42043,20200427,0.2491333,0.4362029,132.7271
42043,20200428,0.5066426,0.5589302,195.8396
42043,20200429,0.0,0.3480972,138.8394
42043,20200430,0.3007936,0.4153431,164.0629
42043,20200501,0.9168249,0.8502764,129.6797
42043,20200502,0.033734,0.3773975,127.5188
42043,20200503,0.0,0.3457951,138.4005
42043,20200504,0.0,0.3667941,130.1071
42043,20200505,0.7832454,0.8576159,126.1411
42043,20200506,1.0605535,0.6721761,143.0929
42043,20200507,0.0,0.3617458,133.8522
42043,20200510,0.0,0.404805,119.2748
42043,20200511,0.0,0.3940509,121.3058
42043,20200512,1.1213854,0.7582519,118.0407
42043,20200514,0.7701219,0.8449344,128.7866
42043,20200515,0.0,0.3209811,148.6413
42043,20200516,0.0,0.3538847,135.5347
42043,20200517,0.3277294,0.4522438,151.2053
42043,20200518,0.6936664,0.7617755,142.7334
42043,20200520,0.3427943,0.4707495,144.3185
42043,20200521,0.136297,0.3574138,145.7674
42043,20200522,0.9236981,0.7420743,143.3631
42043,20200523,0.301621,0.4689588,131.4686
42043,20200524,0.0,0.3533591,135.0335
42043,20200525,0.2400908,0.4197486,137.4754
42043,20200526,0.2554873,0.450769,129.8276
42043,20200527,0.3809204,0.439811,138.8309
42043,20200528,0.2404923,0.4208552,137.3752
42043,20200529,0.4269155,0.5444923,139.6094
42043,20200530,0.9103125,0.9968988,108.8908
42043,20200531,0.0710537,0.4587191,104.9264
42043,20200601,0.8556129,0.9374164,115.8322
42043,20200602,0.6523743,0.7462574,126.2075
42043,20200603,0.3771692,0.5203204,131.5643
42043,20200604,0.3831007,0.5283649,129.4378
42043,20200605,0.0,0.3609383,132.7377
42043,20200607,0.4175775,0.5741075,118.6503
42043,20200608,1.0622881,0.7382539,136.4578
42043,20200609,0.1414347,0.4961691,100.0991
42043,20200610,0.8338892,0.889328,122.4931
42043,20200611,0.0,0.3400048,142.0205
42043,20200612,1.5037191,1.1050638,131.7277
42043,20200613,0.0,0.4038241,119.2559
42043,20200614,0.1226613,0.3765413,134.8057
42045,20200406,1.6534028,1.0595682,117.9207
42045,20200407,0.2618765,0.2454137,339.2311
42045,20200408,0.4016476,0.3339176,350.7882
42045,20200409,0.6712399,0.4141462,299.5043
42045,20200410,0.0,0.3809963,123.3752
42045,20200413,0.0,0.3312242,141.104
42045,20200426,0.0,0.4660887,100.8136
42045,20200428,0.0,0.4088152,115.8188
42045,20200430,0.0,0.3816141,123.2501
42045,20200520,0.5390666,0.5796879,114.0539
42045,20200523,0.8822825,0.9624478,112.4675
42045,20200526,0.0,0.4578022,101.7898
42045,20200611,0.8082566,0.8828586,122.7005
42045,20200612,0.0,0.4437582,103.9501
42049,20200407,1.1429527,0.6943564,233.0723
42049,20200408,0.0945168,0.2914327,175.8546
42049,20200409,0.847756,0.6062716,191.1725
42049,20200410,1.065043,1.0872838,100.8295
42049,20200413,0.3181467,0.5607751,104.7097
42049,20200414,0.2780287,0.3866983,179.5245
42049,20200415,0.0,0.3935801,124.7572
42049,20200422,0.9604145,1.0519357,103.9745
42049,20200423,0.9771109,1.0695973,102.1086
42049,20200424,0.8207101,0.902177,121.6841
42049,20200425,0.2131499,0.3809866,153.5412
42049,20200426,0.3152377,0.4372617,158.0989
42049,20200427,0.0,0.3414833,143.6329
42049,20200428,0.0,0.3016514,162.3848
42049,20200429,0.0,0.4055872,119.9777
42049,20200430,0.2899295,0.3719846,206.4435
42049,20200501,0.0,0.3418196,142.9321
42049,20200502,0.7982858,0.8767832,124.9331
42049,20200503,0.0,0.3975701,122.7995
42049,20200504,0.3368873,0.4672956,148.0866
42049,20200505,0.2287337,0.4023943,145.3663
42049,20200506,0.3249699,0.4526385,153.7494
42049,20200507,0.755943,0.8311316,131.9974
42049,20200509,0.3219624,0.5639602,103.2591
42049,20200510,0.4033202,0.5154148,148.4995
42049,20200511,1.3930831,0.9438797,131.4285
42049,20200512,0.0,0.4045543,121.0702
42049,20200514,1.0871969,0.8224039,152.7047
42049,20200515,0.0,0.3319197,147.1746
42049,20200516,0.0,0.3296962,148.2829
42049,20200517,0.0,0.3080972,158.5747
42049,20200518,0.6986143,0.5918333,142.7968
42049,20200520,0.0,0.3258798,149.5445
42049,20200521,0.1064059,0.3303899,156.4097
42049,20200522,0.3549857,0.4934547,140.6888
42049,20200523,0.0,0.3211392,152.0221
42049,20200524,0.694399,0.7648789,143.8554
42049,20200525,0.0,0.3328789,147.5429
42049,20200526,0.2069771,0.3661732,160.8457
42049,20200527,0.0,0.3290239,149.1316
42049,20200528,0.485099,0.4997364,144.0613
42049,20200529,0.0,0.3437648,142.6223
42049,20200530,0.0,0.3151231,155.0771
42049,20200531,0.0,0.4126546,118.5686
42049,20200601,0.0,0.2882798,170.1021
42049,20200602,0.0,0.3274932,149.3022
42049,20200603,0.0,0.348626,140.649
42049,20200604,1.3499903,0.8818359,154.0835
42049,20200605,0.0,0.3491334,140.4133
42049,20200607,0.0,0.3190887,152.8249
42049,20200608,0.2849281,0.5076281,114.8345
42049,20200609,1.6431142,1.1085071,129.9215
42049,20200610,0.1049204,0.3969796,126.8317
42049,20200611,0.7889501,0.8677705,126.5842
42049,20200612,0.0,0.276749,176.4425
42049,20200613,0.3097485,0.5459723,107.3449
42049,20200614,0.8375733,0.9206925,119.1595
42051,20200407,0.1289765,0.4092591,115.9502
42051,20200408,1.091294,0.9584663,113.0886
42069,20200407,0.6539475,0.5993034,183.1834
42069,20200408,0.9972094,0.7296896,155.1537
42069,20200409,0.8839281,0.7168321,131.4096
42069,20200414,0.9130448,0.5420682,235.517
42069,20200415,0.8088248,0.6008903,133.2266
42069,20200416,1.9309601,1.4134172,101.9523
42069,20200424,0.5553982,0.6148701,111.9442
42069,20200425,2.190053,1.3476303,113.5062
42069,20200426,0.0,0.410862,114.9166
42069,20200428,0.2670883,0.4602783,123.8944
42069,20200430,0.6729137,0.6810427,129.6117
42069,20200502,0.84006,0.9204966,115.6573
42069,20200505,0.3236185,0.5560362,102.3574
42069,20200506,0.0,0.4557636,102.6572
42069,20200507,0.0,0.4416045,107.2745
42069,20200511,1.3055807,1.1157035,101.0344
42069,20200512,0.9671662,1.0541455,102.7659
42069,20200515,0.3825056,0.5234011,129.7994
42069,20200517,0.7343056,0.8056026,135.6132
42069,20200518,0.0,0.3794613,124.4375
42069,20200520,0.0,0.3755001,123.5061
42069,20200521,0.9752161,0.9967466,109.0307
42069,20200522,0.3392753,0.5228873,117.281
42069,20200523,0.0,0.3892495,121.142
42069,20200524,0.8032431,0.8792113,123.8153
42069,20200525,0.8846699,0.9655177,112.2655
42069,20200526,0.6080387,0.6427216,107.9784
42069,20200527,0.8519691,0.9324079,116.8646
42069,20200528,0.4180339,0.5708361,118.9352
42069,20200529,1.9109779,1.3956467,102.8585
42069,20200530,0.0,0.4637651,101.7821
42069,20200601,1.0946958,0.9456692,104.3852
42069,20200602,0.0,0.4663573,101.5533
42069,20200603,0.0,0.436277,107.2563
42069,20200604,0.9598318,1.0465678,103.5067
42069,20200608,0.0,0.4559278,103.4957
42069,20200610,0.0,0.4138433,113.7731
42069,20200612,0.0,0.4437056,107.9253
42069,20200613,0.3279069,0.5610946,100.9975
42069,20200614,0.8663702,0.9478667,114.7883
42071,20200406,0.545519,0.6680846,121.7325
42071,20200407,0.9632407,0.5106831,330.2723
42071,20200408,0.7664863,0.4008753,356.5972
42071,20200409,0.8290949,0.5298689,261.5116
42071,20200410,0.0851262,0.3603817,138.262
42071,20200413,0.312667,0.4881052,127.268
42071,20200414,0.8755075,0.5021497,256.5473
42071,20200415,0.1253014,0.2735928,198.4612
42071,20200416,0.921364,0.6800164,177.5073
42071,20200417,0.0162327,0.4580622,105.2183
42071,20200418,0.6812444,0.6240596,121.7668
42071,20200419,0.4773598,0.5150224,121.4275
42071,20200420,0.5629449,0.5482253,132.4485
42071,20200421,0.6278132,0.6913524,158.2835
42071,20200422,0.5376126,0.4685862,171.8133
42071,20200423,0.9320657,0.6797978,177.7
42071,20200424,0.1016226,0.2666762,195.6381
42071,20200425,0.1468643,0.2591485,225.7026
42071,20200426,0.3798415,0.4202522,262.0397
42071,20200427,0.4305658,0.3664811,230.9553
42071,20200428,0.9705092,0.5779381,301.6821
42071,20200429,0.2674911,0.3337183,207.7575
42071,20200430,0.3288694,0.2707088,320.7973
42071,20200501,0.1161809,0.2541954,214.0588
42071,20200502,0.2527435,0.3508624,196.8276
42071,20200503,0.3126181,0.3851242,212.134
42071,20200504,0.0256484,0.2150018,226.3925
42071,20200505,0.3677023,0.3163782,251.7843
42071,20200506,0.1222071,0.2446246,222.2518
42071,20200507,0.0,0.2722579,179.3063
42071,20200509,0.0,0.2721672,177.9424
42071,20200510,0.2730765,0.3790796,182.2881
42071,20200511,0.0,0.2327648,208.9007
42071,20200512,0.2988417,0.4151021,166.3907
42071,20200513,0.2930499,0.4063746,169.8364
42071,20200514,0.0376128,0.2381419,206.2522
42071,20200515,0.2633269,0.2300702,269.9975
42071,20200516,0.4834736,0.5341246,205.6625
42071,20200517,0.8216295,0.549032,272.3399
42071,20200518,0.2074521,0.288472,239.7915
42071,20200519,0.8600668,0.5733707,162.0487
42071,20200520,0.0,0.1890149,257.0405
42071,20200521,0.7672241,0.570553,224.2328
42071,20200522,0.6823872,0.4899724,219.7665
42071,20200523,0.0,0.1945136,249.8556
42071,20200524,0.6827634,0.449788,252.2564
42071,20200525,0.3408033,0.3139595,243.0612
42071,20200526,0.6940099,0.5594021,215.1384
42071,20200527,0.0,0.2021364,241.2239
42071,20200528,0.0,0.2036055,239.5339
42071,20200529,0.1808008,0.2664575,220.9808
42071,20200530,0.0,0.2317041,211.1203
42071,20200531,0.2340785,0.3451399,189.1101
42071,20200601,0.5012955,0.5529059,198.2185
42071,20200602,0.2253814,0.3141077,221.0565
42071,20200603,1.2504134,0.6939135,198.4516
42071,20200604,0.1433925,0.282251,198.0604
42071,20200605,0.4096497,0.4532428,243.2369
42071,20200606,0.6829355,0.7514753,145.6473
42071,20200607,0.7461437,0.5355671,222.2945
42071,20200608,0.3093796,0.395962,192.5447
42071,20200609,0.0,0.3151221,153.0037
42071,20200610,0.0907422,0.2644189,195.3119
42071,20200611,0.0,0.2299806,212.6172
42071,20200612,0.0,0.2437764,199.3008
42071,20200613,0.0,0.2808605,173.0766
42071,20200614,0.0,0.2510502,192.6136
42075,20200407,0.8644226,0.7581789,109.8287
42077,20200407,0.7482193,0.5449913,209.0681
42077,20200408,1.6165431,0.7088363,206.9951
42077,20200409,0.5028344,0.5487407,196.1253
42077,20200413,0.3078685,0.4736498,109.0431
42077,20200414,1.5861023,0.8494249,191.6276
42077,20200415,0.5061257,0.6336563,112.0784
42077,20200418,2.3912141,1.3617147,100.9047
42077,20200422,0.9951976,0.7286614,105.3283
42077,20200423,1.5455112,1.0115828,122.7344
42077,20200424,0.9277879,0.7100278,136.4059
42077,20200425,1.2168288,0.892407,161.2132
42077,20200426,0.0369301,0.3088268,144.6783
42077,20200427,0.0,0.2901202,155.6526
42077,20200428,0.8585699,0.6385877,184.7859
42077,20200429,0.0,0.2979043,150.3042
42077,20200430,0.4722117,0.5165142,208.5926
42077,20200501,1.7111619,0.936569,144.1114
42077,20200502,0.4981481,0.4254849,168.6481
42077,20200503,0.1518253,0.3174265,160.8077
42077,20200504,0.0,0.2763312,166.1439
42077,20200505,1.3139752,0.9037382,142.1127
42077,20200506,0.2075015,0.3427255,157.518
42077,20200507,0.1221653,0.3567074,134.5126
42077,20200509,0.0,0.3946183,112.7177
42077,20200510,0.0,0.3803589,116.9366
42077,20200511,0.0871296,0.2912675,161.5184
42077,20200512,0.0,0.4149432,106.609
42077,20200513,0.0,0.4043145,111.7346
42077,20200514,0.120207,0.351192,136.6247
42077,20200515,0.0112506,0.2836443,156.657
42077,20200516,1.0067342,0.800354,146.8578
42077,20200517,0.3878217,0.4676861,154.0041
42077,20200518,0.3131419,0.3001603,185.3604
42077,20200520,0.194814,0.3320728,168.8852
42077,20200521,0.6886855,0.7484026,142.7418
42077,20200522,0.0,0.2820584,156.5618
42077,20200523,0.0,0.2836339,159.994
42077,20200524,0.5056207,0.5651327,165.1232
42077,20200525,0.0,0.273978,165.5427
42077,20200526,0.2285828,0.3858225,143.5425
42077,20200527,0.0082412,0.2832469,158.1166
42077,20200528,0.323684,0.375724,150.5189
42077,20200529,0.2793596,0.3464541,155.9769
42077,20200530,0.7425617,0.8072982,132.6618
42077,20200531,1.2758809,0.947329,135.9035
42077,20200601,0.3728297,0.4646049,156.6993
42077,20200602,0.0,0.2828991,159.0522
42077,20200603,0.3070289,0.4305993,148.344
42077,20200604,0.0,0.2570731,173.986
42077,20200605,0.0,0.3967239,114.2544
42077,20200606,0.0,0.4259713,107.2747
42077,20200607,0.7921963,0.8576272,123.9099
42077,20200608,0.0,0.3168623,143.0171
42077,20200609,0.0,0.3172775,143.821
42077,20200610,0.0100421,0.3784308,117.8837
