geo_value,time_value,value,stderr,sample_size
42001,20200411,5.7284299858557,0.8745926518287,706
42001,20200412,6.9160997732426,1.2095994277322,440
42001,20200413,8.210332103321,1.1802625550545,541
42001,20200414,5.8463251670379,0.7833645232613,897
42001,20200415,4.5866364665912,0.70439695552661,882
42001,20200416,5.2852348993289,0.91723898995415,595
42001,20200417,6.9610778443114,0.98538889474051,667
42001,20200418,5.2763819095477,0.59920804109105,1392
42001,20200419,6.1619718309859,0.82429850263637,851
42001,20200420,6.3607085346216,0.98013514571745,620
42001,20200421,5.1246537396122,0.67034028521061,1082
42001,20200422,4.957507082153,0.66734090713674,1058
42001,20200423,6.4635958395245,0.94851192412219,672
42001,20200424,6.2171628721541,1.011394011962,570
42001,20200425,5.7941653160454,0.66535404834351,1233
42001,20200426,4.8634812286689,0.88934305265638,585
42001,20200427,5.6188925081433,0.93011716516795,613
42001,20200428,6.7148760330579,1.1388109406406,483
42001,20200429,5.8035714285714,1.2774457975832,335
42001,20200430,5.8734939759036,1.2923800219612,331
42001,20200501,4.2124542124542,1.2179730189247,272
42001,20200502,6.3351498637602,0.89973534276025,733
42001,20200503,5.03003003003,0.8475544659678,665
42001,20200504,6.9838056680162,1.1478942933511,493
42001,20200505,5.4651162790698,1.0974054291396,429
42001,20200506,3.7878787878788,1.0524827400793,329
42001,20200507,3.2758620689655,1.0470835003729,289
42001,20200508,5.3505535055351,1.3695456501768,270
42001,20200509,4.3558282208589,0.71540574782768,814
42001,20200510,6.5891472868217,0.97762059566079,644
42001,20200511,6.0515873015873,1.0631520534932,503
42001,20200512,5.7242990654206,1.1242091227362,427
42001,20200513,6.8807339449541,1.4019365384696,326
42003,20200411,6.689497716895,0.53399739417649,2189
42003,20200412,7.3329558323896,0.62048292532733,1765
42003,20200413,7.1556886227545,0.63092131298707,1669
42003,20200414,7.1714031971581,0.54382005016065,2251
42003,20200415,5.944305605141,0.44685240108164,2800
42003,20200416,5.4312227074236,0.52963724828459,1831
42003,20200417,5.9645535105658,0.6185399856363,1466
42003,20200418,5.3668069753458,0.39082641587481,3325
42003,20200419,6.8237704918033,0.51057420723826,2439
42003,20200420,6.0185185185185,0.55519802132669,1835
42003,20200421,5.028901734104,0.42908893854045,2594
42003,20200422,5.4148617127624,0.41318496419396,3000
42003,20200423,5.0258472142447,0.52376048597493,1740
42003,20200424,6.011826544021,0.60950211733564,1521
42003,20200425,5.0981146594844,0.43154157885769,2598
42003,20200426,3.6395759717315,0.49802373505518,1414
42003,20200427,5.1192842942346,0.69520128996601,1005
42003,20200428,5.4498269896194,0.9450061068688,577
42003,20200429,7.4358974358974,1.8835932606893,194
42003,20200430,5.0546448087432,1.1466628730671,365
42003,20200501,4.9199084668192,1.0358099115398,436
42003,20200502,4.5138888888889,0.5769134327356,1295
42003,20200503,3.3616692426584,0.50124832888984,1293
42003,20200504,3.8073394495413,0.57991965441258,1089
42003,20200505,5.6302521008403,0.94577340073103,594
42003,20200506,4.5918367346939,0.94652384022005,489
42003,20200507,2.9187817258883,0.84912600752485,393
42003,20200508,6.0126582278481,1.0930433142025,473
42003,20200509,4.2834890965732,0.46150551533441,1925
42003,20200510,3.6149471974005,0.53223480094163,1230
42003,20200511,4.2227662178703,0.70401933189137,816
42003,20200512,4.6492659053834,0.85109590740042,612
42003,20200513,1.6819571865443,0.71222182962349,326
42007,20200411,7.7962577962578,0.70604883275187,1442
42007,20200412,6.7987152034261,0.82410690359853,933
42007,20200413,8.2657200811359,0.87738066546735,985
42007,20200414,8.5482062780269,0.66215237220043,1783
42007,20200415,6.7542787286064,0.62064758116854,1635
42007,20200416,6.9847328244275,0.70450194241817,1309
42007,20200417,7.8174186778594,0.87003684421705,952
42007,20200418,7.3763440860215,0.54220495380495,2324
42007,20200419,8.1111957349581,0.75371441854951,1312
42007,20200420,9.1181506849315,0.8426680587418,1167
42007,20200421,5.9934318555008,0.55547753359657,1826
42007,20200422,6.1283534981589,0.55025287642066,1900
42007,20200423,7.1196094385679,0.73382232165213,1228
42007,20200424,7.1428571428571,0.85093405275756,916
42007,20200425,6.0300207039337,0.54170498271479,1931
42007,20200426,6.1676646706587,0.83301651980834,834
42007,20200427,4.5511221945137,0.73642479651782,801
42007,20200428,7.7614379084967,1.0824472730454,611
42007,20200429,6.4772727272727,1.1746876779155,439
42007,20200430,7.0876288659794,1.3044630244116,387
42007,20200501,8.2635983263598,1.2606550286794,477
42007,20200502,6.8555008210181,0.72435741539529,1217
42007,20200503,6.0960591133005,0.84014852087942,811
42007,20200504,5.0373134328358,0.77182387916674,803
42007,20200505,7.5525812619503,1.1565378397871,522
42007,20200506,6.8647540983607,1.145790045133,487
42007,20200507,8.2264957264957,1.2714745025038,467
42007,20200508,8.0968280467446,1.1155065291075,598
42007,20200509,5.5370524562864,0.66020596263904,1200
42007,20200510,6.2565720294427,0.785736335437,950
42007,20200511,6.5925925925926,0.9558479869391,674
42007,20200512,3.6480686695279,0.70963332669759,698
42007,20200513,7.6540755467197,1.1865973669065,502
42011,20200411,9.0932246561386,0.64909398589998,1962
42011,20200412,10.54794520548,0.92868927926045,1094
42011,20200413,8.2564575645756,0.83631599093653,1083
42011,20200414,7.2484366117112,0.61840551872073,1758
42011,20200415,6.7252851711027,0.54615722197579,2103
42011,20200416,8.1533879374535,0.74700647439758,1342
42011,20200417,7.2009764035801,0.73768034795557,1228
42011,20200418,7.1371769383698,0.5134539937078,2514
42011,20200419,9.5718654434251,0.72782011185709,1634
42011,20200420,9.3399339933993,0.74785427639206,1514
