County,date,numnewpos,fips,region
Chester,2020-04-15,37.0,42029,pa
Chester,2020-04-16,41.0,42029,pa
Chester,2020-04-17,40.0,42029,pa
Chester,2020-04-18,57.0,42029,pa
Chester,2020-04-19,43.0,42029,pa
Chester,2020-04-20,44.0,42029,pa
Chester,2020-04-21,36.0,42029,pa
Chester,2020-04-22,31.0,42029,pa
Chester,2020-04-23,39.0,42029,pa
Chester,2020-04-24,75.0,42029,pa
Chester,2020-04-25,70.0,42029,pa
Chester,2020-04-26,43.0,42029,pa
Chester,2020-04-27,37.0,42029,pa
Chester,2020-04-28,42.0,42029,pa
Chester,2020-04-29,48.0,42029,pa
Chester,2020-04-30,71.0,42029,pa
Chester,2020-05-01,57.0,42029,pa
Chester,2020-05-02,37.0,42029,pa
Chester,2020-05-03,33.0,42029,pa
Chester,2020-05-04,58.0,42029,pa
Chester,2020-05-05,41.0,42029,pa
Chester,2020-05-06,35.0,42029,pa
Chester,2020-05-07,37.0,42029,pa
Chester,2020-05-08,55.0,42029,pa
Chester,2020-05-09,46.0,42029,pa
Chester,2020-05-10,91.0,42029,pa
Chester,2020-05-11,19.0,42029,pa
Chester,2020-05-12,45.0,42029,pa
Chester,2020-05-13,26.0,42029,pa
Chester,2020-05-14,53.0,42029,pa
Chester,2020-05-15,52.0,42029,pa
Chester,2020-05-16,40.0,42029,pa
Chester,2020-05-17,18.0,42029,pa
Chester,2020-05-18,35.0,42029,pa
Chester,2020-05-19,46.0,42029,pa
Chester,2020-05-20,18.0,42029,pa
Chester,2020-05-21,50.0,42029,pa
Chester,2020-05-22,53.0,42029,pa
Chester,2020-05-23,44.0,42029,pa
Chester,2020-05-24,26.0,42029,pa
Chester,2020-05-25,38.0,42029,pa
Chester,2020-05-26,26.0,42029,pa
Chester,2020-05-27,50.0,42029,pa
Chester,2020-05-28,51.0,42029,pa
Chester,2020-05-29,52.0,42029,pa
Chester,2020-05-30,62.0,42029,pa
Chester,2020-05-31,60.0,42029,pa
Chester,2020-06-01,55.0,42029,pa
Chester,2020-06-02,39.0,42029,pa
Chester,2020-06-03,40.0,42029,pa
Chester,2020-06-04,39.0,42029,pa
Chester,2020-06-05,57.0,42029,pa
Chester,2020-06-06,55.0,42029,pa
Chester,2020-06-07,39.0,42029,pa
Chester,2020-06-08,49.0,42029,pa
Chester,2020-06-09,32.0,42029,pa
Chester,2020-06-10,27.0,42029,pa
Chester,2020-06-11,28.0,42029,pa
Chester,2020-06-12,58.0,42029,pa
Chester,2020-06-13,22.0,42029,pa
Chester,2020-06-14,26.0,42029,pa
Chester,2020-06-15,20.0,42029,pa
Clarion,2020-03-05,0.0,42031,pa
Clarion,2020-03-06,0.0,42031,pa
Clarion,2020-03-07,0.0,42031,pa
Clarion,2020-03-08,0.0,42031,pa
Clarion,2020-03-09,0.0,42031,pa
Clarion,2020-03-10,0.0,42031,pa
Clarion,2020-03-11,0.0,42031,pa
Clarion,2020-03-12,0.0,42031,pa
Clarion,2020-03-13,0.0,42031,pa
Clarion,2020-03-14,0.0,42031,pa
Clarion,2020-03-15,0.0,42031,pa
Clarion,2020-03-16,0.0,42031,pa
Clarion,2020-03-17,0.0,42031,pa
Clarion,2020-03-18,0.0,42031,pa
Clarion,2020-03-19,0.0,42031,pa
Clarion,2020-03-20,0.0,42031,pa
Clarion,2020-03-21,0.0,42031,pa
Clarion,2020-03-22,0.0,42031,pa
Clarion,2020-03-23,0.0,42031,pa
Clarion,2020-03-24,0.0,42031,pa
Clarion,2020-03-25,0.0,42031,pa
Clarion,2020-03-26,0.0,42031,pa
Clarion,2020-03-27,0.0,42031,pa
Clarion,2020-03-28,1.0,42031,pa
Clarion,2020-03-29,0.0,42031,pa
Clarion,2020-03-30,0.0,42031,pa
Clarion,2020-03-31,2.0,42031,pa
Clarion,2020-04-01,1.0,42031,pa
Clarion,2020-04-02,0.0,42031,pa
Clarion,2020-04-03,0.0,42031,pa
Clarion,2020-04-04,0.0,42031,pa
Clarion,2020-04-05,1.0,42031,pa
Clarion,2020-04-06,1.0,42031,pa
Clarion,2020-04-07,3.0,42031,pa
Clarion,2020-04-08,-1.0,42031,pa
Clarion,2020-04-09,0.0,42031,pa
Clarion,2020-04-10,2.0,42031,pa
Clarion,2020-04-11,5.0,42031,pa
Clarion,2020-04-12,0.0,42031,pa
Clarion,2020-04-13,1.0,42031,pa
Clarion,2020-04-14,0.0,42031,pa
Clarion,2020-04-15,0.0,42031,pa
Clarion,2020-04-16,1.0,42031,pa
Clarion,2020-04-17,1.0,42031,pa
Clarion,2020-04-18,0.0,42031,pa
Clarion,2020-04-19,0.0,42031,pa
Clarion,2020-04-20,0.0,42031,pa
Clarion,2020-04-21,0.0,42031,pa
Clarion,2020-04-22,1.0,42031,pa
Clarion,2020-04-23,1.0,42031,pa
Clarion,2020-04-24,2.0,42031,pa
Clarion,2020-04-25,0.0,42031,pa
Clarion,2020-04-26,0.0,42031,pa
Clarion,2020-04-27,0.0,42031,pa
Clarion,2020-04-28,1.0,42031,pa
Clarion,2020-04-29,0.0,42031,pa
Clarion,2020-04-30,0.0,42031,pa
Clarion,2020-05-01,0.0,42031,pa
Clarion,2020-05-02,0.0,42031,pa
Clarion,2020-05-03,0.0,42031,pa
Clarion,2020-05-04,0.0,42031,pa
Clarion,2020-05-05,0.0,42031,pa
Clarion,2020-05-06,0.0,42031,pa
Clarion,2020-05-07,0.0,42031,pa
Clarion,2020-05-08,0.0,42031,pa
Clarion,2020-05-09,0.0,42031,pa
Clarion,2020-05-10,0.0,42031,pa
Clarion,2020-05-11,0.0,42031,pa
Clarion,2020-05-12,0.0,42031,pa
Clarion,2020-05-13,1.0,42031,pa
Clarion,2020-05-14,0.0,42031,pa
Clarion,2020-05-15,0.0,42031,pa
Clarion,2020-05-16,0.0,42031,pa
Clarion,2020-05-17,0.0,42031,pa
Clarion,2020-05-18,0.0,42031,pa
Clarion,2020-05-19,0.0,42031,pa
Clarion,2020-05-20,1.0,42031,pa
Clarion,2020-05-21,0.0,42031,pa
Clarion,2020-05-22,0.0,42031,pa
Clarion,2020-05-23,3.0,42031,pa
Clarion,2020-05-24,1.0,42031,pa
Clarion,2020-05-25,0.0,42031,pa
Clarion,2020-05-26,0.0,42031,pa
Clarion,2020-05-27,-4.0,42031,pa
Clarion,2020-05-28,0.0,42031,pa
Clarion,2020-05-29,1.0,42031,pa
Clarion,2020-05-30,1.0,42031,pa
Clarion,2020-05-31,0.0,42031,pa
Clarion,2020-06-01,0.0,42031,pa
Clarion,2020-06-02,0.0,42031,pa
Clarion,2020-06-03,0.0,42031,pa
Clarion,2020-06-04,0.0,42031,pa
Clarion,2020-06-05,0.0,42031,pa
Clarion,2020-06-06,0.0,42031,pa
Clarion,2020-06-07,0.0,42031,pa
Clarion,2020-06-08,0.0,42031,pa
Clarion,2020-06-09,2.0,42031,pa
Clarion,2020-06-10,1.0,42031,pa
Clarion,2020-06-11,0.0,42031,pa
Clarion,2020-06-12,0.0,42031,pa
Clarion,2020-06-13,1.0,42031,pa
Clarion,2020-06-14,0.0,42031,pa
Clarion,2020-06-15,0.0,42031,pa
Clearfield,2020-03-05,0.0,42033,pa
Clearfield,2020-03-06,0.0,42033,pa
Clearfield,2020-03-07,0.0,42033,pa
Clearfield,2020-03-08,0.0,42033,pa
Clearfield,2020-03-09,0.0,42033,pa
Clearfield,2020-03-10,0.0,42033,pa
Clearfield,2020-03-11,0.0,42033,pa
Clearfield,2020-03-12,0.0,42033,pa
Clearfield,2020-03-13,0.0,42033,pa
Clearfield,2020-03-14,0.0,42033,pa
Clearfield,2020-03-15,0.0,42033,pa
Clearfield,2020-03-16,0.0,42033,pa
Clearfield,2020-03-17,0.0,42033,pa
Clearfield,2020-03-18,0.0,42033,pa
Clearfield,2020-03-19,0.0,42033,pa
Clearfield,2020-03-20,0.0,42033,pa
Clearfield,2020-03-21,0.0,42033,pa
Clearfield,2020-03-22,0.0,42033,pa
Clearfield,2020-03-23,0.0,42033,pa
Clearfield,2020-03-24,1.0,42033,pa
Clearfield,2020-03-25,1.0,42033,pa
Clearfield,2020-03-26,0.0,42033,pa
Clearfield,2020-03-27,0.0,42033,pa
Clearfield,2020-03-28,0.0,42033,pa
Clearfield,2020-03-29,0.0,42033,pa
Clearfield,2020-03-30,2.0,42033,pa
Clearfield,2020-03-31,0.0,42033,pa
Clearfield,2020-04-01,0.0,42033,pa
Clearfield,2020-04-02,0.0,42033,pa
Clearfield,2020-04-03,1.0,42033,pa
Clearfield,2020-04-04,2.0,42033,pa
Clearfield,2020-04-05,0.0,42033,pa
Clearfield,2020-04-06,0.0,42033,pa
Clearfield,2020-04-07,0.0,42033,pa
Clearfield,2020-04-08,0.0,42033,pa
Clearfield,2020-04-09,0.0,42033,pa
Clearfield,2020-04-10,1.0,42033,pa
Clearfield,2020-04-11,1.0,42033,pa
Clearfield,2020-04-12,0.0,42033,pa
Clearfield,2020-04-13,0.0,42033,pa
Clearfield,2020-04-14,0.0,42033,pa
Clearfield,2020-04-15,0.0,42033,pa
Clearfield,2020-04-16,0.0,42033,pa
Clearfield,2020-04-17,0.0,42033,pa
Clearfield,2020-04-18,0.0,42033,pa
Clearfield,2020-04-19,2.0,42033,pa
Clearfield,2020-04-20,0.0,42033,pa
Clearfield,2020-04-21,0.0,42033,pa
Clearfield,2020-04-22,0.0,42033,pa
Clearfield,2020-04-23,0.0,42033,pa
Clearfield,2020-04-24,0.0,42033,pa
Clearfield,2020-04-25,0.0,42033,pa
Clearfield,2020-04-26,0.0,42033,pa
Clearfield,2020-04-27,0.0,42033,pa
Clearfield,2020-04-28,0.0,42033,pa
Clearfield,2020-04-29,3.0,42033,pa
Clearfield,2020-04-30,2.0,42033,pa
Clearfield,2020-05-01,0.0,42033,pa
Clearfield,2020-05-02,0.0,42033,pa
Clearfield,2020-05-03,5.0,42033,pa
Clearfield,2020-05-04,0.0,42033,pa
Clearfield,2020-05-05,0.0,42033,pa
Clearfield,2020-05-06,0.0,42033,pa
Clearfield,2020-05-07,1.0,42033,pa
Clearfield,2020-05-08,2.0,42033,pa
Clearfield,2020-05-09,0.0,42033,pa
Clearfield,2020-05-10,1.0,42033,pa
Clearfield,2020-05-11,0.0,42033,pa
Clearfield,2020-05-12,5.0,42033,pa
Clearfield,2020-05-13,1.0,42033,pa
Clearfield,2020-05-14,2.0,42033,pa
Clearfield,2020-05-15,0.0,42033,pa
Clearfield,2020-05-16,0.0,42033,pa
Clearfield,2020-05-17,0.0,42033,pa
Clearfield,2020-05-18,0.0,42033,pa
Clearfield,2020-05-19,0.0,42033,pa
Clearfield,2020-05-20,0.0,42033,pa
Clearfield,2020-05-21,0.0,42033,pa
Clearfield,2020-05-22,0.0,42033,pa
Clearfield,2020-05-23,1.0,42033,pa
Clearfield,2020-05-24,0.0,42033,pa
Clearfield,2020-05-25,0.0,42033,pa
Clearfield,2020-05-26,3.0,42033,pa
Clearfield,2020-05-27,0.0,42033,pa
Clearfield,2020-05-28,0.0,42033,pa
Clearfield,2020-05-29,1.0,42033,pa
Clearfield,2020-05-30,1.0,42033,pa
Clearfield,2020-05-31,0.0,42033,pa
Clearfield,2020-06-01,1.0,42033,pa
Clearfield,2020-06-02,2.0,42033,pa
Clearfield,2020-06-03,0.0,42033,pa
Clearfield,2020-06-04,0.0,42033,pa
Clearfield,2020-06-05,1.0,42033,pa
Clearfield,2020-06-06,1.0,42033,pa
Clearfield,2020-06-07,0.0,42033,pa
Clearfield,2020-06-08,0.0,42033,pa
Clearfield,2020-06-09,4.0,42033,pa
Clearfield,2020-06-10,0.0,42033,pa
Clearfield,2020-06-11,1.0,42033,pa
Clearfield,2020-06-12,1.0,42033,pa
Clearfield,2020-06-13,2.0,42033,pa
Clearfield,2020-06-14,3.0,42033,pa
Clearfield,2020-06-15,0.0,42033,pa
Clinton,2020-03-05,0.0,42035,pa
Clinton,2020-03-06,0.0,42035,pa
Clinton,2020-03-07,0.0,42035,pa
Clinton,2020-03-08,0.0,42035,pa
Clinton,2020-03-09,0.0,42035,pa
Clinton,2020-03-10,0.0,42035,pa
Clinton,2020-03-11,0.0,42035,pa
Clinton,2020-03-12,0.0,42035,pa
Clinton,2020-03-13,0.0,42035,pa
Clinton,2020-03-14,0.0,42035,pa
Clinton,2020-03-15,0.0,42035,pa
Clinton,2020-03-16,0.0,42035,pa
Clinton,2020-03-17,0.0,42035,pa
Clinton,2020-03-18,0.0,42035,pa
Clinton,2020-03-19,0.0,42035,pa
Clinton,2020-03-20,0.0,42035,pa
Clinton,2020-03-21,0.0,42035,pa
Clinton,2020-03-22,0.0,42035,pa
Clinton,2020-03-23,0.0,42035,pa
Clinton,2020-03-24,0.0,42035,pa
Clinton,2020-03-25,0.0,42035,pa
Clinton,2020-03-26,0.0,42035,pa
Clinton,2020-03-27,0.0,42035,pa
Clinton,2020-03-28,0.0,42035,pa
Clinton,2020-03-29,0.0,42035,pa
Clinton,2020-03-30,0.0,42035,pa
Clinton,2020-03-31,0.0,42035,pa
Clinton,2020-04-01,0.0,42035,pa
Clinton,2020-04-02,0.0,42035,pa
Clinton,2020-04-03,1.0,42035,pa
Clinton,2020-04-04,0.0,42035,pa
Clinton,2020-04-05,0.0,42035,pa
Clinton,2020-04-06,2.0,42035,pa
Clinton,2020-04-07,0.0,42035,pa
Clinton,2020-04-08,0.0,42035,pa
Clinton,2020-04-09,1.0,42035,pa
Clinton,2020-04-10,2.0,42035,pa
Clinton,2020-04-11,1.0,42035,pa
Clinton,2020-04-12,1.0,42035,pa
Clinton,2020-04-13,0.0,42035,pa
Clinton,2020-04-14,0.0,42035,pa
Clinton,2020-04-15,0.0,42035,pa
Clinton,2020-04-16,0.0,42035,pa
Clinton,2020-04-17,2.0,42035,pa
Clinton,2020-04-18,1.0,42035,pa
Clinton,2020-04-19,0.0,42035,pa
Clinton,2020-04-20,0.0,42035,pa
Clinton,2020-04-21,0.0,42035,pa
Clinton,2020-04-22,2.0,42035,pa
Clinton,2020-04-23,1.0,42035,pa
Clinton,2020-04-24,3.0,42035,pa
Clinton,2020-04-25,1.0,42035,pa
Clinton,2020-04-26,3.0,42035,pa
Clinton,2020-04-27,4.0,42035,pa
Clinton,2020-04-28,4.0,42035,pa
Clinton,2020-04-29,1.0,42035,pa
Clinton,2020-04-30,1.0,42035,pa
Clinton,2020-05-01,1.0,42035,pa
Clinton,2020-05-02,2.0,42035,pa
Clinton,2020-05-03,-2.0,42035,pa
Clinton,2020-05-04,1.0,42035,pa
Clinton,2020-05-05,0.0,42035,pa
Clinton,2020-05-06,1.0,42035,pa
Clinton,2020-05-07,1.0,42035,pa
Clinton,2020-05-08,2.0,42035,pa
Clinton,2020-05-09,4.0,42035,pa
Clinton,2020-05-10,0.0,42035,pa
Clinton,2020-05-11,0.0,42035,pa
Clinton,2020-05-12,0.0,42035,pa
Clinton,2020-05-13,0.0,42035,pa
Clinton,2020-05-14,2.0,42035,pa
Clinton,2020-05-15,0.0,42035,pa
Clinton,2020-05-16,0.0,42035,pa
Clinton,2020-05-17,1.0,42035,pa
Clinton,2020-05-18,0.0,42035,pa
Clinton,2020-05-19,1.0,42035,pa
Clinton,2020-05-20,0.0,42035,pa
Clinton,2020-05-21,3.0,42035,pa
Clinton,2020-05-22,0.0,42035,pa
Clinton,2020-05-23,1.0,42035,pa
Clinton,2020-05-24,1.0,42035,pa
Clinton,2020-05-25,1.0,42035,pa
Clinton,2020-05-26,3.0,42035,pa
Clinton,2020-05-27,0.0,42035,pa
Clinton,2020-05-28,1.0,42035,pa
Clinton,2020-05-29,0.0,42035,pa
Clinton,2020-05-30,1.0,42035,pa
Clinton,2020-05-31,0.0,42035,pa
Clinton,2020-06-01,1.0,42035,pa
Clinton,2020-06-02,3.0,42035,pa
Clinton,2020-06-03,0.0,42035,pa
Clinton,2020-06-04,0.0,42035,pa
Clinton,2020-06-05,0.0,42035,pa
Clinton,2020-06-06,0.0,42035,pa
Clinton,2020-06-07,0.0,42035,pa
Clinton,2020-06-08,1.0,42035,pa
Clinton,2020-06-09,0.0,42035,pa
Clinton,2020-06-10,1.0,42035,pa
Clinton,2020-06-11,-1.0,42035,pa
Clinton,2020-06-12,0.0,42035,pa
Clinton,2020-06-13,2.0,42035,pa
Clinton,2020-06-14,0.0,42035,pa
Clinton,2020-06-15,1.0,42035,pa
Columbia,2020-03-05,0.0,42037,pa
Columbia,2020-03-06,0.0,42037,pa
Columbia,2020-03-07,0.0,42037,pa
Columbia,2020-03-08,0.0,42037,pa
Columbia,2020-03-09,0.0,42037,pa
Columbia,2020-03-10,0.0,42037,pa
Columbia,2020-03-11,0.0,42037,pa
Columbia,2020-03-12,0.0,42037,pa
Columbia,2020-03-13,0.0,42037,pa
Columbia,2020-03-14,0.0,42037,pa
Columbia,2020-03-15,0.0,42037,pa
Columbia,2020-03-16,0.0,42037,pa
Columbia,2020-03-17,0.0,42037,pa
Columbia,2020-03-18,0.0,42037,pa
Columbia,2020-03-19,0.0,42037,pa
Columbia,2020-03-20,0.0,42037,pa
Columbia,2020-03-21,0.0,42037,pa
Columbia,2020-03-22,1.0,42037,pa
Columbia,2020-03-23,0.0,42037,pa
Columbia,2020-03-24,0.0,42037,pa
Columbia,2020-03-25,0.0,42037,pa
Columbia,2020-03-26,2.0,42037,pa
Columbia,2020-03-27,0.0,42037,pa
Columbia,2020-03-28,1.0,42037,pa
Columbia,2020-03-29,2.0,42037,pa
Columbia,2020-03-30,0.0,42037,pa
Columbia,2020-03-31,1.0,42037,pa
Columbia,2020-04-01,1.0,42037,pa
Columbia,2020-04-02,3.0,42037,pa
Columbia,2020-04-03,4.0,42037,pa
Columbia,2020-04-04,5.0,42037,pa
Columbia,2020-04-05,2.0,42037,pa
Columbia,2020-04-06,4.0,42037,pa
Columbia,2020-04-07,16.0,42037,pa
Columbia,2020-04-08,12.0,42037,pa
Columbia,2020-04-09,11.0,42037,pa
Columbia,2020-04-10,16.0,42037,pa
Columbia,2020-04-11,18.0,42037,pa
Columbia,2020-04-12,7.0,42037,pa
Columbia,2020-04-13,7.0,42037,pa
Columbia,2020-04-14,12.0,42037,pa
Columbia,2020-04-15,6.0,42037,pa
Columbia,2020-04-16,15.0,42037,pa
Columbia,2020-04-17,20.0,42037,pa
Columbia,2020-04-18,18.0,42037,pa
Columbia,2020-04-19,18.0,42037,pa
Columbia,2020-04-20,6.0,42037,pa
Columbia,2020-04-21,17.0,42037,pa
Columbia,2020-04-22,14.0,42037,pa
Columbia,2020-04-23,6.0,42037,pa
Columbia,2020-04-24,7.0,42037,pa
Columbia,2020-04-25,5.0,42037,pa
Columbia,2020-04-26,12.0,42037,pa
Columbia,2020-04-27,8.0,42037,pa
Columbia,2020-04-28,2.0,42037,pa
Columbia,2020-04-29,4.0,42037,pa
Columbia,2020-04-30,0.0,42037,pa
Columbia,2020-05-01,6.0,42037,pa
Columbia,2020-05-02,1.0,42037,pa
Columbia,2020-05-03,1.0,42037,pa
Columbia,2020-05-04,5.0,42037,pa
Columbia,2020-05-05,2.0,42037,pa
Columbia,2020-05-06,4.0,42037,pa
Columbia,2020-05-07,4.0,42037,pa
Columbia,2020-05-08,1.0,42037,pa
Columbia,2020-05-09,16.0,42037,pa
Columbia,2020-05-10,1.0,42037,pa
Columbia,2020-05-11,4.0,42037,pa
Columbia,2020-05-12,2.0,42037,pa
Columbia,2020-05-13,0.0,42037,pa
Columbia,2020-05-14,3.0,42037,pa
Columbia,2020-05-15,1.0,42037,pa
Columbia,2020-05-16,2.0,42037,pa
Columbia,2020-05-17,0.0,42037,pa
Columbia,2020-05-18,1.0,42037,pa
Columbia,2020-05-19,0.0,42037,pa
Columbia,2020-05-20,3.0,42037,pa
Columbia,2020-05-21,2.0,42037,pa
Columbia,2020-05-22,0.0,42037,pa
Columbia,2020-05-23,0.0,42037,pa
Columbia,2020-05-24,2.0,42037,pa
Columbia,2020-05-25,-1.0,42037,pa
Columbia,2020-05-26,0.0,42037,pa
Columbia,2020-05-27,3.0,42037,pa
Columbia,2020-05-28,0.0,42037,pa
Columbia,2020-05-29,0.0,42037,pa
Columbia,2020-05-30,0.0,42037,pa
Columbia,2020-05-31,2.0,42037,pa
Columbia,2020-06-01,0.0,42037,pa
Columbia,2020-06-02,1.0,42037,pa
Columbia,2020-06-03,0.0,42037,pa
Columbia,2020-06-04,3.0,42037,pa
Columbia,2020-06-05,0.0,42037,pa
Columbia,2020-06-06,9.0,42037,pa
Columbia,2020-06-07,3.0,42037,pa
Columbia,2020-06-08,0.0,42037,pa
Columbia,2020-06-09,3.0,42037,pa
Columbia,2020-06-10,1.0,42037,pa
Columbia,2020-06-11,1.0,42037,pa
Columbia,2020-06-12,2.0,42037,pa
Columbia,2020-06-13,5.0,42037,pa
Columbia,2020-06-14,2.0,42037,pa
Columbia,2020-06-15,2.0,42037,pa
Crawford,2020-03-05,0.0,42039,pa
Crawford,2020-03-06,0.0,42039,pa
Crawford,2020-03-07,0.0,42039,pa
Crawford,2020-03-08,0.0,42039,pa
Crawford,2020-03-09,0.0,42039,pa
Crawford,2020-03-10,0.0,42039,pa
Crawford,2020-03-11,0.0,42039,pa
Crawford,2020-03-12,0.0,42039,pa
Crawford,2020-03-13,0.0,42039,pa
Crawford,2020-03-14,0.0,42039,pa
Crawford,2020-03-15,0.0,42039,pa
Crawford,2020-03-16,0.0,42039,pa
Crawford,2020-03-17,0.0,42039,pa
Crawford,2020-03-18,0.0,42039,pa
Crawford,2020-03-19,0.0,42039,pa
Crawford,2020-03-20,0.0,42039,pa
Crawford,2020-03-21,0.0,42039,pa
Crawford,2020-03-22,0.0,42039,pa
Crawford,2020-03-23,0.0,42039,pa
Crawford,2020-03-24,0.0,42039,pa
Crawford,2020-03-25,0.0,42039,pa
Crawford,2020-03-26,1.0,42039,pa
Crawford,2020-03-27,0.0,42039,pa
Crawford,2020-03-28,1.0,42039,pa
Crawford,2020-03-29,1.0,42039,pa
Crawford,2020-03-30,1.0,42039,pa
Crawford,2020-03-31,0.0,42039,pa
Crawford,2020-04-01,1.0,42039,pa
Crawford,2020-04-02,0.0,42039,pa
Crawford,2020-04-03,0.0,42039,pa
Crawford,2020-04-04,0.0,42039,pa
Crawford,2020-04-05,2.0,42039,pa
Crawford,2020-04-06,2.0,42039,pa
Crawford,2020-04-07,-1.0,42039,pa
Crawford,2020-04-08,0.0,42039,pa
Crawford,2020-04-09,5.0,42039,pa
Crawford,2020-04-10,0.0,42039,pa
Crawford,2020-04-11,2.0,42039,pa
Crawford,2020-04-12,0.0,42039,pa
Crawford,2020-04-13,1.0,42039,pa
Crawford,2020-04-14,0.0,42039,pa
Crawford,2020-04-15,0.0,42039,pa
Crawford,2020-04-16,0.0,42039,pa
Crawford,2020-04-17,0.0,42039,pa
Crawford,2020-04-18,0.0,42039,pa
Crawford,2020-04-19,0.0,42039,pa
Crawford,2020-04-20,0.0,42039,pa
Crawford,2020-04-21,1.0,42039,pa
Crawford,2020-04-22,0.0,42039,pa
Crawford,2020-04-23,2.0,42039,pa
Crawford,2020-04-24,0.0,42039,pa
Crawford,2020-04-25,0.0,42039,pa
Crawford,2020-04-26,0.0,42039,pa
Crawford,2020-04-27,0.0,42039,pa
Crawford,2020-04-28,0.0,42039,pa
Crawford,2020-04-29,0.0,42039,pa
Crawford,2020-04-30,0.0,42039,pa
Crawford,2020-05-01,0.0,42039,pa
Crawford,2020-05-02,0.0,42039,pa
Crawford,2020-05-03,0.0,42039,pa
Crawford,2020-05-04,0.0,42039,pa
Crawford,2020-05-05,0.0,42039,pa
Crawford,2020-05-06,1.0,42039,pa
Crawford,2020-05-07,0.0,42039,pa
Crawford,2020-05-08,0.0,42039,pa
Crawford,2020-05-09,0.0,42039,pa
Crawford,2020-05-10,0.0,42039,pa
Crawford,2020-05-11,1.0,42039,pa
Crawford,2020-05-12,0.0,42039,pa
Crawford,2020-05-13,0.0,42039,pa
Crawford,2020-05-14,0.0,42039,pa
Crawford,2020-05-15,0.0,42039,pa
Crawford,2020-05-16,0.0,42039,pa
Crawford,2020-05-17,0.0,42039,pa
Crawford,2020-05-18,0.0,42039,pa
Crawford,2020-05-19,0.0,42039,pa
Crawford,2020-05-20,0.0,42039,pa
Crawford,2020-05-21,0.0,42039,pa
Crawford,2020-05-22,0.0,42039,pa
Crawford,2020-05-23,0.0,42039,pa
Crawford,2020-05-24,1.0,42039,pa
Crawford,2020-05-25,0.0,42039,pa
Crawford,2020-05-26,0.0,42039,pa
Crawford,2020-05-27,1.0,42039,pa
Crawford,2020-05-28,0.0,42039,pa
Crawford,2020-05-29,7.0,42039,pa
Crawford,2020-05-30,-1.0,42039,pa
Crawford,2020-05-31,0.0,42039,pa
Crawford,2020-06-01,0.0,42039,pa
Crawford,2020-06-02,0.0,42039,pa
Crawford,2020-06-03,0.0,42039,pa
Crawford,2020-06-04,1.0,42039,pa
Crawford,2020-06-05,0.0,42039,pa
Crawford,2020-06-06,0.0,42039,pa
Crawford,2020-06-07,0.0,42039,pa
Crawford,2020-06-08,0.0,42039,pa
Crawford,2020-06-09,1.0,42039,pa
Crawford,2020-06-10,0.0,42039,pa
Crawford,2020-06-11,1.0,42039,pa
Crawford,2020-06-12,3.0,42039,pa
Crawford,2020-06-13,0.0,42039,pa
Crawford,2020-06-14,1.0,42039,pa
Crawford,2020-06-15,0.0,42039,pa
Cumberland,2020-03-05,0.0,42041,pa
Cumberland,2020-03-06,0.0,42041,pa
Cumberland,2020-03-07,0.0,42041,pa
Cumberland,2020-03-08,0.0,42041,pa
Cumberland,2020-03-09,0.0,42041,pa
Cumberland,2020-03-10,0.0,42041,pa
Cumberland,2020-03-11,0.0,42041,pa
Cumberland,2020-03-12,3.0,42041,pa
Cumberland,2020-03-13,0.0,42041,pa
Cumberland,2020-03-14,2.0,42041,pa
Cumberland,2020-03-15,0.0,42041,pa
Cumberland,2020-03-16,0.0,42041,pa
Cumberland,2020-03-17,5.0,42041,pa
Cumberland,2020-03-18,0.0,42041,pa
Cumberland,2020-03-19,1.0,42041,pa
Cumberland,2020-03-20,0.0,42041,pa
Cumberland,2020-03-21,0.0,42041,pa
Cumberland,2020-03-22,0.0,42041,pa
Cumberland,2020-03-23,1.0,42041,pa
Cumberland,2020-03-24,1.0,42041,pa
Cumberland,2020-03-25,0.0,42041,pa
Cumberland,2020-03-26,2.0,42041,pa
Cumberland,2020-03-27,1.0,42041,pa
Cumberland,2020-03-28,6.0,42041,pa
Cumberland,2020-03-29,0.0,42041,pa
Cumberland,2020-03-30,2.0,42041,pa
Cumberland,2020-03-31,12.0,42041,pa
Cumberland,2020-04-01,2.0,42041,pa
Cumberland,2020-04-02,3.0,42041,pa
Cumberland,2020-04-03,4.0,42041,pa
Cumberland,2020-04-04,9.0,42041,pa
Cumberland,2020-04-05,4.0,42041,pa
Cumberland,2020-04-06,10.0,42041,pa
Cumberland,2020-04-07,9.0,42041,pa
Cumberland,2020-04-08,7.0,42041,pa
Cumberland,2020-04-09,4.0,42041,pa
Cumberland,2020-04-10,8.0,42041,pa
Cumberland,2020-04-11,9.0,42041,pa
Cumberland,2020-04-12,5.0,42041,pa
Cumberland,2020-04-13,12.0,42041,pa
Cumberland,2020-04-14,2.0,42041,pa
Cumberland,2020-04-15,7.0,42041,pa
Cumberland,2020-04-16,6.0,42041,pa
Cumberland,2020-04-17,17.0,42041,pa
Cumberland,2020-04-18,22.0,42041,pa
Cumberland,2020-04-19,6.0,42041,pa
Cumberland,2020-04-20,4.0,42041,pa
Cumberland,2020-04-21,8.0,42041,pa
Cumberland,2020-04-22,13.0,42041,pa
Cumberland,2020-04-23,22.0,42041,pa
Cumberland,2020-04-24,11.0,42041,pa
Cumberland,2020-04-25,10.0,42041,pa
Cumberland,2020-04-26,17.0,42041,pa
Cumberland,2020-04-27,15.0,42041,pa
