,epiweek,modelweek,region,fips,jhucsse__numnewpos,covidtracker__numnewpos,covidtracker__numnewneg,covidtracker__numnewtest,cdcili__num_patients,cdcili__num_providers,cdcili__wili,cdcili__ili,dohweb__numnewpos
213,202007,2614,pa,42013.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
214,202007,2614,pa,42015.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
215,202007,2614,pa,42017.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
216,202007,2614,pa,42019.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
217,202007,2614,pa,42021.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
218,202007,2614,pa,42023.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
219,202007,2614,pa,42025.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
220,202007,2614,pa,42027.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
221,202007,2614,pa,42029.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
222,202007,2614,pa,42031.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
223,202007,2614,pa,42033.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
237,202007,2614,pa,42061.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
236,202007,2614,pa,42059.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
235,202007,2614,pa,42057.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
234,202007,2614,pa,42055.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
233,202007,2614,pa,42053.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
232,202007,2614,pa,42051.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
273,202007,2614,pa,42133.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
231,202007,2614,pa,42049.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
229,202007,2614,pa,42045.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
228,202007,2614,pa,42043.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
227,202007,2614,pa,42041.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
226,202007,2614,pa,42039.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
225,202007,2614,pa,42037.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
224,202007,2614,pa,42035.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
230,202007,2614,pa,42047.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
274,202007,2614,pa,80042.0,0.0,,,,73268.0,127.0,4.33477,4.33477,
276,202008,2615,pa,42001.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
342,202008,2615,pa,42133.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
306,202008,2615,pa,42061.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
305,202008,2615,pa,42059.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
304,202008,2615,pa,42057.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
303,202008,2615,pa,42055.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
302,202008,2615,pa,42053.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
301,202008,2615,pa,42051.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
300,202008,2615,pa,42049.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
299,202008,2615,pa,42047.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
298,202008,2615,pa,42045.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
297,202008,2615,pa,42043.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
296,202008,2615,pa,42041.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
295,202008,2615,pa,42039.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
294,202008,2615,pa,42037.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
293,202008,2615,pa,42035.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
307,202008,2615,pa,42063.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
292,202008,2615,pa,42033.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
290,202008,2615,pa,42029.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
289,202008,2615,pa,42027.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
288,202008,2615,pa,42025.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
287,202008,2615,pa,42023.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
286,202008,2615,pa,42021.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
285,202008,2615,pa,42019.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
284,202008,2615,pa,42017.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
283,202008,2615,pa,42015.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
282,202008,2615,pa,42013.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
281,202008,2615,pa,42011.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
280,202008,2615,pa,42009.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
279,202008,2615,pa,42007.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
278,202008,2615,pa,42005.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
277,202008,2615,pa,42003.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
291,202008,2615,pa,42031.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
308,202008,2615,pa,42065.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
309,202008,2615,pa,42067.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
310,202008,2615,pa,42069.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
341,202008,2615,pa,42131.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
340,202008,2615,pa,42129.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
339,202008,2615,pa,42127.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
338,202008,2615,pa,42125.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
337,202008,2615,pa,42123.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
336,202008,2615,pa,42121.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
335,202008,2615,pa,42119.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
334,202008,2615,pa,42117.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
333,202008,2615,pa,42115.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
332,202008,2615,pa,42113.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
331,202008,2615,pa,42111.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
330,202008,2615,pa,42109.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
329,202008,2615,pa,42107.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
328,202008,2615,pa,42105.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
327,202008,2615,pa,42103.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
326,202008,2615,pa,42101.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
325,202008,2615,pa,42099.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
311,202008,2615,pa,42071.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
312,202008,2615,pa,42073.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
313,202008,2615,pa,42075.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
314,202008,2615,pa,42077.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
315,202008,2615,pa,42079.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
316,202008,2615,pa,42081.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
343,202008,2615,pa,80042.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
317,202008,2615,pa,42083.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
319,202008,2615,pa,42087.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
320,202008,2615,pa,42089.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
321,202008,2615,pa,42091.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
322,202008,2615,pa,42093.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
323,202008,2615,pa,42095.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
324,202008,2615,pa,42097.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
318,202008,2615,pa,42085.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
344,202008,2615,pa,90042.0,0.0,,,,52585.0,126.0,4.00685,4.00685,
413,202009,2616,pa,90042.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
378,202009,2616,pa,42067.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
381,202009,2616,pa,42073.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
382,202009,2616,pa,42075.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
383,202009,2616,pa,42077.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
384,202009,2616,pa,42079.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
385,202009,2616,pa,42081.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
386,202009,2616,pa,42083.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
387,202009,2616,pa,42085.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
388,202009,2616,pa,42087.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
389,202009,2616,pa,42089.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
390,202009,2616,pa,42091.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
391,202009,2616,pa,42093.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
392,202009,2616,pa,42095.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
393,202009,2616,pa,42097.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
394,202009,2616,pa,42099.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
380,202009,2616,pa,42071.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
395,202009,2616,pa,42101.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
397,202009,2616,pa,42105.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
398,202009,2616,pa,42107.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
399,202009,2616,pa,42109.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
400,202009,2616,pa,42111.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
401,202009,2616,pa,42113.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
402,202009,2616,pa,42115.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
403,202009,2616,pa,42117.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
404,202009,2616,pa,42119.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
405,202009,2616,pa,42121.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
406,202009,2616,pa,42123.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
407,202009,2616,pa,42125.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
408,202009,2616,pa,42127.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
409,202009,2616,pa,42129.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
410,202009,2616,pa,42131.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
396,202009,2616,pa,42103.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
379,202009,2616,pa,42069.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
377,202009,2616,pa,42065.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
376,202009,2616,pa,42063.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
345,202009,2616,pa,42001.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
346,202009,2616,pa,42003.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
347,202009,2616,pa,42005.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
348,202009,2616,pa,42007.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
349,202009,2616,pa,42009.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
350,202009,2616,pa,42011.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
351,202009,2616,pa,42013.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
352,202009,2616,pa,42015.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
353,202009,2616,pa,42017.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
354,202009,2616,pa,42019.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
355,202009,2616,pa,42021.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
356,202009,2616,pa,42023.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
357,202009,2616,pa,42025.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
358,202009,2616,pa,42027.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
359,202009,2616,pa,42029.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
360,202009,2616,pa,42031.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
361,202009,2616,pa,42033.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
375,202009,2616,pa,42061.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
374,202009,2616,pa,42059.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
373,202009,2616,pa,42057.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
372,202009,2616,pa,42055.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
371,202009,2616,pa,42053.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
370,202009,2616,pa,42051.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
411,202009,2616,pa,42133.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
369,202009,2616,pa,42049.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
367,202009,2616,pa,42045.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
366,202009,2616,pa,42043.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
365,202009,2616,pa,42041.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
364,202009,2616,pa,42039.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
363,202009,2616,pa,42037.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
362,202009,2616,pa,42035.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
368,202009,2616,pa,42047.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
412,202009,2616,pa,80042.0,0.0,,,,53284.0,126.0,4.01434,4.01434,
414,202010,2617,pa,42001.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
482,202010,2617,pa,90042.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,
445,202010,2617,pa,42063.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
444,202010,2617,pa,42061.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
443,202010,2617,pa,42059.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
442,202010,2617,pa,42057.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
441,202010,2617,pa,42055.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
440,202010,2617,pa,42053.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
439,202010,2617,pa,42051.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
438,202010,2617,pa,42049.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
437,202010,2617,pa,42047.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
436,202010,2617,pa,42045.0,1.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
435,202010,2617,pa,42043.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
434,202010,2617,pa,42041.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
433,202010,2617,pa,42039.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
432,202010,2617,pa,42037.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
446,202010,2617,pa,42065.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
431,202010,2617,pa,42035.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
429,202010,2617,pa,42031.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
428,202010,2617,pa,42029.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
427,202010,2617,pa,42027.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
426,202010,2617,pa,42025.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
425,202010,2617,pa,42023.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
424,202010,2617,pa,42021.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
423,202010,2617,pa,42019.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
422,202010,2617,pa,42017.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
421,202010,2617,pa,42015.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
420,202010,2617,pa,42013.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
419,202010,2617,pa,42011.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
418,202010,2617,pa,42009.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
417,202010,2617,pa,42007.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
416,202010,2617,pa,42005.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
430,202010,2617,pa,42033.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
447,202010,2617,pa,42067.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
481,202010,2617,pa,80042.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,
448,202010,2617,pa,42069.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
479,202010,2617,pa,42131.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
478,202010,2617,pa,42129.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
477,202010,2617,pa,42127.0,1.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
476,202010,2617,pa,42125.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
475,202010,2617,pa,42123.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
474,202010,2617,pa,42121.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
473,202010,2617,pa,42119.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
472,202010,2617,pa,42117.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
471,202010,2617,pa,42115.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
470,202010,2617,pa,42113.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
469,202010,2617,pa,42111.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
468,202010,2617,pa,42109.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
467,202010,2617,pa,42107.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
466,202010,2617,pa,42105.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
465,202010,2617,pa,42103.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
464,202010,2617,pa,42101.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
463,202010,2617,pa,42099.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
449,202010,2617,pa,42071.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
450,202010,2617,pa,42073.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
451,202010,2617,pa,42075.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
452,202010,2617,pa,42077.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
453,202010,2617,pa,42079.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
454,202010,2617,pa,42081.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
415,202010,2617,pa,42003.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
455,202010,2617,pa,42083.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
457,202010,2617,pa,42087.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
458,202010,2617,pa,42089.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
459,202010,2617,pa,42091.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,4.0
460,202010,2617,pa,42093.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
461,202010,2617,pa,42095.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
462,202010,2617,pa,42097.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
456,202010,2617,pa,42085.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
480,202010,2617,pa,42133.0,0.0,2.0,0.0,2.0,67218.0,123.0,3.9543,3.9543,0.0
483,202011,2618,pa,42001.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
549,202011,2618,pa,42133.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
513,202011,2618,pa,42061.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
512,202011,2618,pa,42059.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
511,202011,2618,pa,42057.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
510,202011,2618,pa,42055.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
509,202011,2618,pa,42053.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
508,202011,2618,pa,42051.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
507,202011,2618,pa,42049.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
506,202011,2618,pa,42047.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
505,202011,2618,pa,42045.0,5.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,7.0
504,202011,2618,pa,42043.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
503,202011,2618,pa,42041.0,3.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,5.0
502,202011,2618,pa,42039.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
501,202011,2618,pa,42037.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
500,202011,2618,pa,42035.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
514,202011,2618,pa,42063.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
499,202011,2618,pa,42033.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
497,202011,2618,pa,42029.0,2.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,2.0
496,202011,2618,pa,42027.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
495,202011,2618,pa,42025.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
494,202011,2618,pa,42023.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
493,202011,2618,pa,42021.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
492,202011,2618,pa,42019.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
491,202011,2618,pa,42017.0,3.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,4.0
490,202011,2618,pa,42015.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
489,202011,2618,pa,42013.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
488,202011,2618,pa,42011.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
487,202011,2618,pa,42009.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
486,202011,2618,pa,42007.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
485,202011,2618,pa,42005.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
484,202011,2618,pa,42003.0,2.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,3.0
498,202011,2618,pa,42031.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
515,202011,2618,pa,42065.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
516,202011,2618,pa,42067.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
517,202011,2618,pa,42069.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
548,202011,2618,pa,42131.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
547,202011,2618,pa,42129.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
546,202011,2618,pa,42127.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,1.0
545,202011,2618,pa,42125.0,1.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,1.0
544,202011,2618,pa,42123.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
543,202011,2618,pa,42121.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
542,202011,2618,pa,42119.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
541,202011,2618,pa,42117.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
540,202011,2618,pa,42115.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
539,202011,2618,pa,42113.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
538,202011,2618,pa,42111.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
537,202011,2618,pa,42109.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
536,202011,2618,pa,42107.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
535,202011,2618,pa,42105.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
534,202011,2618,pa,42103.0,1.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,1.0
533,202011,2618,pa,42101.0,4.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,6.0
532,202011,2618,pa,42099.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
518,202011,2618,pa,42071.0,0.0,43.0,205.0,248.0,64643.0,121.0,5.07402,5.07402,0.0
